Date,sku_id,unit_sold,unit_price,nap,customer_city,customer_type
2025-10-27,BXCL1150,1,256.5,29607-5476,Greenville,
2025-10-27,BXCM3690,1,528.75,89451-8913,Incline Village,B2B
2025-10-27,BXCM5776,1,5.0,29464-3519,Mount Pleasant,SP
2025-10-27,BXCM5754,1,5.0,29464-3519,Mount Pleasant,SP
2025-10-27,BXCM5772,1,5.0,29464-3519,Mount Pleasant,SP
2025-10-27,BXCM5755,1,5.0,29464-3519,Mount Pleasant,SP
2025-10-27,BXCM4493,1,627.75,29466-8160,Mount Pleasant,B2B
2025-10-27,BXCM5761,1,5.0,27614-5200,RALEIGH,SP
2025-10-27,BXCM5763,1,5.0,27614-5200,RALEIGH,SP
2025-10-27,BXCM5767,1,5.0,27614-5200,RALEIGH,SP
2025-10-27,BXCM5769,1,5.0,27614-5200,RALEIGH,SP
2025-10-27,BXCM5757,1,5.0,61920-4401,Charleston,SP
2025-10-27,BXCM5763,1,5.0,61920-4401,Charleston,SP
2025-10-27,BXCM5762,1,5.0,61920-4401,Charleston,SP
2025-10-27,BXCM5757,1,5.0,46077,Zionsville,SP
2025-10-27,BXCM5758,1,5.0,46077,Zionsville,SP
2025-10-27,BXCM5754,1,5.0,46077,Zionsville,SP
2025-10-27,BXCM5778,1,5.0,46077,Zionsville,SP
2025-10-27,BXCM5776,1,5.0,46077,Zionsville,SP
2025-10-27,BXCM5757,1,5.0,77079-7139,Houston,SP
2025-10-27,BXCM5762,1,5.0,77079-7139,Houston,SP
2025-10-27,BXCM5767,1,5.0,77079-7139,Houston,SP
2025-10-27,BXCM5157,1,1093.05,77063-4706,Houston,
2025-10-27,BXCM4490,1,355.5,19087-3310,Wayne,
2025-10-27,BXCM4487,2,449.55,27540-8250,Holly Springs,
2025-10-27,BXCM1016,1,419.85,85396-5654,Buckeye,
2025-10-27,BXCM5043,1,0.0,23226-1641,Richmond,SP
2025-10-27,BXCM5759,1,5.0,34119-7512,Naples,SP
2025-10-27,BXCM5776,1,5.0,34119-7512,Naples,SP
2025-10-27,BXCM5764,1,5.0,34119-7512,Naples,SP
2025-10-27,BXCM1655,1,692.1,37821-5665,Newport,
2025-10-27,BXCM1657,1,400.05,37821-5665,Newport,
2025-10-27,BXCL1609,1,380.25,28412-8295,Wilmington,B2B
2025-10-27,BXCL1786,1,578.25,28412-8295,Wilmington,B2B
2025-10-27,BXCM4528,1,182.25,28412-8295,Wilmington,B2B
2025-10-27,BXCM5157,2,697.05,24450-2009,Lexington,
2025-10-27,BXCM5758,1,5.0,30268-2488,Palmetto,SP
2025-10-27,BXCM5779,1,5.0,30268-2488,Palmetto,SP
2025-10-27,BXCM5149,1,330.75,77382-2515,The Woodlands,
2025-10-27,BXCM5153,1,495.0,77382-2515,The Woodlands,
2025-10-27,BXCM4493,1,627.75,01938-2810,Ipswich,B2B
2025-10-27,BXCM5769,1,5.0,06830,Greenwich,SP
2025-10-27,BXCM5754,1,5.0,06830,Greenwich,SP
2025-10-27,BXCM5778,1,5.0,06830,Greenwich,SP
2025-10-27,BXCM4494,1,1093.05,35806-6503,Huntsville,B2B
2025-10-27,BXCM4494,2,1093.05,94061-3515,Redwood City,B2B
2025-10-27,BXCM3960,4,231.75,93933-2964,Marina,
2025-10-27,BXCL1683,2,271.35,93933-2964,Marina,
2025-10-27,BXCL1686,1,668.25,93933-2964,Marina,
2025-10-27,BXCM5568,1,2429.55,07885-1640,Wharton,B2B
2025-10-28,BXCL1611,4,414.9,08088-9528,Shamong,
2025-10-28,BXCM4280,1,2201.85,78721-3525,Austin,
2025-10-28,BXCM3776,2,271.35,83402-5984,Idaho Falls,B2B
2025-10-28,BXCM5157,1,1093.05,94121-2751,San Francisco,
2025-10-28,BXCM5757,1,5.0,34990-1722,Palm City,SP
2025-10-28,BXCM5754,1,5.0,34990-1722,Palm City,SP
2025-10-28,BXCM5770,1,5.0,34990-1722,Palm City,SP
2025-10-28,BXCM5762,1,5.0,34990-1722,Palm City,SP
2025-10-28,BXCM5755,1,5.0,34990-1722,Palm City,SP
2025-10-28,BXCM5765,1,5.0,34990-1722,Palm City,SP
2025-10-28,BXCM5776,1,5.0,19312-1453,Berwyn,SP
2025-10-28,BXCM5769,1,5.0,19312-1453,Berwyn,SP
2025-10-28,BXCM5766,1,5.0,19312-1453,Berwyn,SP
2025-10-28,BXCM5762,1,5.0,19312-1453,Berwyn,SP
2025-10-28,BXCM5757,1,5.0,19312-1453,Berwyn,SP
2025-10-28,BXCM5778,1,5.0,19312-1453,Berwyn,SP
2025-10-28,BXCM1652,1,900.0,30340-3903,Atlanta,B2B
2025-10-28,BXCM1016,1,419.85,28557,Morehead City,
2025-10-28,BXCM1656,1,216.9,75205,Dallas,B2B
2025-10-28,BXCM3649,1,0.0,28682-9718,Terrell,SP
2025-10-28,BXCM5043,1,0.0,28682-9718,Terrell,SP
2025-10-28,BXCM5043,1,0.0,28469-0555,Ocean isle beach,SP
2025-10-28,BXCM1655,1,1048.5,08202-2510,Avalon,
2025-10-28,BXCM4734,1,256.5,72758-9514,Rogers,
2025-10-28,BXCM4595,1,370.35,32080-8214,St Augustine,
2025-10-28,BXCL1786,1,578.25,29209-0823,Columbia,B2B
2025-10-29,BXCM5715,1,578.25,33825-9736,Avon Park,
2025-10-29,BXCM5716,1,380.25,33825-9736,Avon Park,
2025-10-29,BXCM4734,1,256.5,77803-5015,Bryan,B2B
2025-10-29,BXCM1653,1,1048.5,75214-3220,Dallas,
2025-10-29,BXCM4494,1,1093.05,32303-5847,Tallahassee,B2B
2025-10-29,BXCM4493,2,627.75,32224-5675,Jacksonville,
2025-10-29,BXCM5157,1,1093.05,38506-4973,Cookeville,
2025-10-29,BXCM1606,1,355.5,48178,South Lyon,
2025-10-29,BXCM1653,1,1083.15,30215-2727,fayetteville,B2B
2025-10-29,BXCM5762,1,5.0,34232-3113,Sarasota,SP
2025-10-29,BXCM5757,1,5.0,34232-3113,Sarasota,SP
2025-10-29,BXCM5754,1,5.0,34232-3113,Sarasota,SP
2025-10-29,BXCM5765,1,5.0,34232-3113,Sarasota,SP
2025-10-29,BXCM5767,1,5.0,34232-3113,Sarasota,SP
2025-10-29,BXCM5778,1,5.0,34232-3113,Sarasota,SP
2025-10-29,BXCM5763,1,5.0,34232-3113,Sarasota,SP
2025-10-29,BXCM5779,1,5.0,34232-3113,Sarasota,SP
2025-10-29,BXCM5758,1,5.0,34232-3113,Sarasota,SP
2025-10-29,BXCM5043,1,0.0,34232-3113,Sarasota,SP
2025-10-29,BXCM5759,1,5.0,34232-3113,Sarasota,SP
2025-10-29,BXCM5136,1,877.5,49009-9535,Kalamazoo,
2025-10-29,BXCM4534,1,1023.75,94945-3323,Novato,B2B
2025-10-29,BXCM3686,1,875.25,75069,McKinney,
2025-10-29,BXCM5649,1,796.05,31029-8783,Forsyth,
2025-10-29,BXCM5152,5,172.35,02129,Boston,
2025-10-29,BXCM5512,1,626.76,32095-8804,St augustine,
2025-10-29,BXCM3765,1,1013.85,94941-1778,Mill Valley,
2025-10-29,BXCM4492,1,1023.75,11965,Shelter Island Heights,
2025-10-29,BXCM4774,1,875.25,47111-8982,Charlestown,
2025-10-29,BXCM5776,1,5.0,93035,Oxnard,SP
2025-10-29,BXCM5755,1,5.0,93035,Oxnard,SP
2025-10-29,BXCM5756,1,5.0,93035,Oxnard,SP
2025-10-29,BXCM5769,1,5.0,93035,Oxnard,SP
2025-10-29,BXCM5766,1,5.0,93035,Oxnard,SP
2025-10-29,BXCM5757,1,5.0,93035,Oxnard,SP
2025-10-29,BXCM3765,2,716.85,21204-3521,Towson,
2025-10-29,BXCM4487,2,449.55,73012,Edmond,
2025-10-29,BXCM3765,1,1013.85,41056-8823,Maysville,
2025-10-29,BXCM5490,1,1503.9,33480-4420,Palm Beach,
2025-10-29,BXCM4486,2,390.15,93109-1569,Santa Barbara,
2025-10-29,BXCL1786,1,578.25,30306-3705,Atlanta,
2025-10-29,BXCM5716,1,380.25,33825-9736,Avon Park,
2025-10-29,BXCM4254,1,2607.75,34787-8515,Winter Garden,
2025-10-29,BXCM5421,2,444.6,33884,Winter Haven,
2025-10-29,BXCL1556,1,1117.8,98532-9208,Chehalis,
2025-10-29,BXCL1551,1,1137.6,98532-9208,Chehalis,
2025-10-29,BXCM5762,1,5.0,23185-7505,Williamsburg,SP
2025-10-29,BXCL1609,1,380.25,34236-1477,Sarasota,
2025-10-29,BXCM4596,1,370.35,34236-1477,Sarasota,
2025-10-29,BXCL1562,1,380.25,48509-1313,Burton,B2B
2025-10-29,BXCL1551,1,1033.65,48509-1313,Burton,B2B
2025-10-29,BXCM5157,1,994.05,08204-2525,Cape May,B2B
2025-10-29,BXCM1782,1,251.55,29466-7643,Mount Pleasant,B2B
2025-10-30,BXCM4494,1,1093.05,70808-3569,Baton Rouge,
2025-10-30,BXCM3765,1,895.05,45227-4422,Cincinnati,
2025-10-30,BXCL1292,2,934.65,19958-4224,Lewes,
2025-10-30,BXCM5148,1,528.75,77382-2515,The Woodlands,
2025-10-30,BXCM1778,1,914.85,45833-9100,Delphos,
2025-10-30,BXCL1609,1,380.25,29681-4509,Simpsonville,B2B
2025-10-30,BXCM1647,1,285.0,02446-2203,Brookline,
2025-10-30,BXCM5776,1,5.0,29644-9749,Fountain Inn,SP
2025-10-30,BXCM5762,1,5.0,75072-5445,McKinney,SP
2025-10-30,BXCM5767,1,5.0,75072-5445,McKinney,SP
2025-10-30,BXCM1016,1,466.5,33144-5123,Coral Gables,
2025-10-30,BXCM5769,1,5.0,08701-4979,lakewood,SP
2025-10-30,BXCM4532,1,290.5,20743-3719,Capitol Heights,B2B
2025-10-30,BXCM1782,2,279.5,20743-3719,Capitol Heights,B2B
2025-10-30,BXCM5383,3,263.0,36555,Magnolia Springs,
2025-10-30,BXCM5776,1,5.0,06807-2711,Cos Cob,SP
2025-10-30,BXCM5768,1,5.0,06807-2711,Cos Cob,SP
2025-10-30,BXCM5715,1,642.5,34104,Naples,
2025-10-30,BXCM5152,4,191.5,77042,Houston,
2025-10-30,BXCM5759,1,5.0,33432-3675,Boca Raton,SP
2025-10-30,BXCM5023,1,1412.5,03452-5509,Jaffrey,
2025-10-31,BXCM1782,1,279.5,80134-2519,Parker,B2B
2025-10-31,BXCM1783,1,367.5,80134-2519,Parker,B2B
2025-10-31,BXCM3765,4,796.5,06468-1346,Monroe,B2B
2025-10-31,BXCM5754,1,5.0,06010,Bristol,SP
2025-10-31,BXCM5779,1,5.0,06010,Bristol,SP
2025-10-31,BXCM5762,1,5.0,06010,Bristol,SP
2025-10-31,BXCM5778,1,5.0,06010,Bristol,SP
2025-10-31,BXCM5777,1,5.0,06010,Bristol,SP
2025-10-31,BXCM5759,1,5.0,06010,Bristol,SP
2025-10-31,BXCM5372,1,5.0,27886-1911,Tarboro,SP
2025-10-31,BXCM1604,1,384.0,01772-1341,Southborough,
2025-10-31,BXCM3777,1,400.5,49720-9619,Charlevoix,
2025-10-31,BXCM5425,1,1163.9,33178-2508,Miami,B2B
2025-10-31,BXCM5157,1,1214.5,71006-8786,Benton,
2025-10-31,BXCM4491,1,1049.5,30650-1859,Madison,
2025-11-01,BXCM3765,2,994.5,30513-4917,Blue Ridge,
2025-11-01,BXCM1656,1,241.0,70115-4224,New Orleans,
2025-11-01,BXCM3765,1,994.5,19116-3534,Philadelphia,B2B
2025-11-01,BXCM3690,1,642.5,33405-5041,West Palm Beach,
2025-11-01,BXCM2378,1,362.0,33810-3256,Lakeland,
2025-11-01,BXCM3690,1,587.5,22932-1536,Crozet,
2025-11-02,BXCL1784,1,554.5,33908-7507,Fort Myers,
2025-11-02,BXCM5149,2,367.5,40065,Shelbyville,
2025-11-02,BXCM5153,1,550.0,40065,Shelbyville,
2025-11-02,BXCM5066,2,312.5,68118-2507,Omaha,
2025-11-03,BXCM4523,1,367.5,22443,Colonial Beach,
2025-11-03,BXCM4489,1,1304.1,33908-7507,Fort Myers,
2025-11-03,BXCM1653,1,1263.68,33908-7507,Fort Myers,
2025-11-03,BXCM3690,1,674.63,33143-3271,South Miami,
2025-11-03,BXCM5155,2,351.23,33486-4538,Boca Raton,B2B
2025-11-03,BXCM3776,1,339.68,34994-9537,Stuart,
2025-11-03,BXCM4607,1,634.2,34684-1063,Palm Harbor,
2025-11-03,BXCM5136,1,1023.75,37075-4249,Hendersonville,
2025-11-03,BXCM1606,1,414.75,19808-1360,Willmington,B2B
2025-11-03,BXCM4006,1,1159.73,73012-7100,Edmond,
2025-11-03,BXCM5029,1,293.48,31904-2866,Columbus,B2B
2025-11-04,BXCM1614,2,241.5,44122-1875,Shaker Heights,
2025-11-04,BXCM5655,4,351.23,34684-1063,Palm Harbor,
2025-11-04,BXCM1782,1,293.48,63124-1578,St Louis,
2025-11-04,BXCM1652,1,1073.1,35223-1235,Mountain Brk,B2B
2025-11-04,BXCM3765,1,1044.23,97489-9655,Leaburg,
2025-11-04,BXCM3765,1,1044.23,92603-0426,Irvine,
2025-11-04,BXCM5157,1,1275.23,70121-1124,New Orleans,B2B
2025-11-04,BXCM4283,2,408.98,21043-6994,Ellicott City,
2025-11-04,BXCM3765,1,1044.23,84060,Park City,
2025-11-05,BXCM5157,1,1275.23,92264-9118,PALM SPRINGS,B2B
2025-11-05,BXCL1150,1,299.25,92660-5422,Newport Beach,B2B
2025-11-05,BXCL1753,2,466.73,34787-7230,Winter garden,
2025-11-05,BXCM1782,1,293.48,21210,Baltimore,
2025-11-05,BXCM4529,1,299.25,35210-1543,Irondale,B2B
2025-11-05,BXCM4529,1,299.25,35210-1543,Irondale,B2B
2025-11-05,BXCM1655,1,807.45,33413-1863,West Palm Beach,B2B
2025-11-05,BXCM4521,1,518.7,33706-2122,St Pete Beach,B2B
2025-11-05,BXCL1716,1,322.35,32963-3727,Vero Beach,
2025-11-05,BXCL1716,1,322.35,32963-3727,Vero Beach,
2025-11-05,BXCM5157,1,1275.23,70507-2406,Lafayette,
2025-11-05,BXCM1657,1,466.73,94549-5100,Lafayette,
2025-11-06,BXCL1784,1,582.23,12952-1902,Lyon Mountain,B2B
2025-11-06,BXCM4525,1,328.13,33483,DELRAY BEACH,
2025-11-06,BXCM3765,1,836.33,30115-5875,Canton,B2B
2025-11-06,BXCM4523,1,385.88,29412-9556,Charleston,B2B
2025-11-06,BXCL1729,1,946.05,17053-1510,Marysville,
2025-11-06,BXCM3770,1,663.08,77009-1018,Houston,B2B
2025-11-07,BXCM5715,1,674.63,33334-4350,Wilton Manors,
2025-11-07,BXCM5155,1,582.23,33414-3502,Wellington,
2025-11-07,BXCM1666,1,328.13,33908-7507,Fort Myers,
2025-11-07,BXCM4486,2,455.18,33908-7507,Fort Myers,
2025-11-07,BXCL1656,1,1090.43,10065-7011,Ny,
2025-11-07,BXCM4833,1,1309.88,34484-3378,Oxford,B2B
2025-11-07,BXCM4836,1,495.6,34484-3378,Oxford,B2B
2025-11-07,BXCM1609,1,403.2,20016-2506,Washington,
2025-11-07,BXCM1783,1,385.88,33455-8030,Hobe Sound,
2025-11-07,BXCM3765,1,1044.23,30360-3292,Doraville,B2B
2025-11-07,BXCM1656,2,253.05,77018,Houston,
2025-11-07,BXCM1655,1,992.25,33305-3451,Fort Lauderdale,B2B
2025-11-08,BXCM5579,1,5.0,28557,Morehead City,SP
2025-11-08,BXCM1783,1,385.88,53092-3522,Mequon,
2025-11-08,BXCL1487,1,819.0,02906-3100,Providence,
2025-11-08,BXCL1489,1,1252.13,02906-3100,Providence,
2025-11-08,BXCL1488,1,484.05,02906-3100,Providence,
2025-11-08,BXCM3765,1,836.33,L1M 1K3,Whitby,
2025-11-08,BXCM5416,1,917.18,33432,Boca Raton,
2025-11-08,BXCM1652,1,1073.1,34110,Naples,B2B
2025-11-08,BXCM1634,1,281.93,10580-1611,Rye,
2025-11-08,BXCM5421,1,518.7,33431-5416,Boca Raton,
2025-11-08,BXCM1782,1,293.48,33431-5416,Boca Raton,
2025-11-08,BXCM3765,1,1044.23,07090-3423,Westfield,
2025-11-09,BXCM5155,1,582.23,92084-7415,Vista,
2025-11-09,BXCM3765,5,836.33,40207-1525,LOUISVILLE,
2025-11-09,BXCM5023,1,1483.13,90049,Los Angeles,B2B
2025-11-09,BXCL1556,1,1182.83,90049,Los Angeles,B2B
2025-11-09,BXCM1783,1,385.88,11560-2217,Locust Valley,
2025-11-09,BXCL1551,1,1067.33,22032-3001,Fairfax,
2025-11-09,BXCM1606,1,414.75,02482-2341,Wellesley,
2025-11-09,BXCM4487,2,524.48,78597-6618,South Padre Island,
2025-11-09,BXCL1781,1,894.08,33432-5672,Boca Raton,
2025-11-09,BXCM5157,1,813.23,40208-2236,Louisville,B2B
2025-11-09,BXCM1648,1,299.25,01945-2209,Marblehead,
2025-11-10,BXCM3690,1,616.88,28209-2428,Charlotte,
2025-11-10,BXCM3765,1,1044.23,32092-1951,St Augustine,
2025-11-10,BXCM5580,1,5.0,28557,Morehead City,SP
2025-11-10,BXCM5372,1,5.0,28557,Morehead City,SP
2025-11-10,BXCM1606,1,414.75,11530-2542,Garden City,
2025-11-10,BXCM4242,1,547.58,54313-4347,Green Bay,
2025-11-10,BXCM5717,1,870.98,37209-3924,Nashville,
2025-11-10,BXCM5000,1,547.58,34103-0607,Naples,
2025-11-10,BXCM1655,1,1223.25,31522-4448,St Simons Island,
2025-11-10,BXCM5157,1,1275.23,84062-8086,Pleasant Grove,
2025-11-10,BXCM5155,2,351.23,33021-1843,Hollywood,B2B
2025-11-10,BXCM5155,1,582.23,30004-8249,Alpharetta,B2B
2025-11-10,BXCM3690,1,674.63,30004-8249,Alpharetta,B2B
2025-11-10,BXCM4523,1,385.88,29451-2514,Isle of Palms,B2B
2025-11-10,BXCM1655,1,1223.25,33037-3731,Key Largo,
2025-11-10,BXCM4596,1,408.98,92651-1604,LAGUNA BEACH,
2025-11-10,BXCM1650,2,755.48,33037-3731,Key Largo,
2025-11-10,BXCM2380,2,333.9,02492-4229,Needham,
2025-11-11,BXCM1634,6,305.03,02467-2829,Chestnut Hill,
2025-11-11,BXCM5136,1,1023.75,02482-1037,Wellesley,
2025-11-11,BXCM4536,1,697.73,63105-3017,Clayton,B2B
2025-11-11,BXCM4734,1,299.25,33609-4658,Tampa,
2025-11-11,BXCM3765,1,1044.23,01810,Andover,
2025-11-11,BXCM4497,1,1402.28,33149-2319,Key Biscayne,
2025-11-11,BXCM1656,1,253.05,22901-7817,Charlottesville,
2025-11-11,BXCM1656,1,253.05,22901-7817,Charlottesville,
2025-11-11,BXCL1609,1,443.63,34212-5023,Bradenton,
2025-11-11,BXCM1634,8,276.15,33441,Deerfield Beach,
2025-11-11,BXCM5157,1,1159.73,10583-6940,scarsdale,
2025-11-11,BXCM5157,1,1275.23,29487-6828,Wadmalaw Island,B2B
2025-11-11,BXCM3779,1,380.1,03833-6822,Kensington,
2025-11-11,BXCM3778,1,842.1,03833-6822,Kensington,
2025-11-11,BXCM4524,1,374.33,34103-3874,Naples,
2025-11-12,BXCM1634,1,305.03,02052-1528,Medfield,B2B
2025-11-12,BXCL1551,1,1327.2,89102,Las Vegas,
2025-11-12,BXCM5157,1,1275.23,06468-1346,Monroe,B2B
2025-11-12,BXCM3690,1,674.63,02482-7103,Wellesley,B2B
2025-11-12,BXCM5157,1,1275.23,02067-1637,Sharon,B2B
2025-11-12,BXCM1656,1,253.05,32960-5157,Vero Beach,
2025-11-12,BXCM4490,1,484.05,29910-8331,Bluffton,
2025-11-12,BXCM5422,1,351.23,34990-2520,Palm City,B2B
2025-11-12,BXCM4493,1,732.38,64152-5516,Parkville,
2025-11-12,BXCM4596,1,455.18,33767-2795,Clearwater Beach,
2025-11-13,BXCM4536,1,697.73,33908-7507,Fort Myers,
2025-11-13,BXCL1641,1,882.53,30041-1901,Cumming,
2025-11-13,BXCM3765,1,1182.83,30318-3600,Atlanta,B2B
2025-11-13,BXCM1607,1,414.75,05495-9744,Williston,B2B
2025-11-13,BXCM3778,2,865.2,02886-9556,Warwick,B2B
2025-11-13,BXCM1635,1,732.38,11972,Speonk,
2025-11-13,BXCM1656,1,253.05,33142-6725,Miami,
2025-11-13,BXCM2380,1,357.0,06870-1703,Old Greenwich,
2025-11-13,BXCM1783,1,385.88,30666-3640,Statham,B2B
2025-11-13,BXCM3690,1,674.63,29412,Charleston,
2025-11-14,BXCM3765,1,1044.23,76504-3640,Temple,
2025-11-14,BXCM5157,1,1159.73,72530-3079,Drasco,
2025-11-14,BXCL1551,1,1205.93,12020-3699,BALLSTON SPA,
2025-11-14,BXCM1652,1,1073.1,33411-2639,West Palm Beach,B2B
2025-11-14,BXCM5157,1,1275.23,30536-3950,Ellijay,
2025-11-14,BXCM4528,2,212.63,08008-3438,Long Beach Township,
2025-11-14,BXCL1551,1,1205.93,65201-8399,Columbia,
2025-11-14,BXCM4006,1,1332.98,32502-6262,pensacola,B2B
2025-11-15,BXCL1641,1,951.83,34145-3575,Marco Island,
2025-11-15,BXCM4608,1,940.28,42642-7501,Russell Springs,B2B
2025-11-15,BXCM1784,1,443.63,33435-6111,Boynton Beach,
2025-11-15,BXCM4265,1,674.63,19967-6785,MILLVILLE,
2025-11-15,BXCM3686,1,1021.13,28173-7125,Waxhaw,
2025-11-15,BXCM3690,2,674.63,75248-2842,Dallas,
2025-11-15,BXCM5133,1,582.75,03104-2315,Manchester,
2025-11-15,BXCM3686,1,1021.13,55439-2565,Edina,
2025-11-15,BXCM5635,1,709.28,80020-9690,Broomfield,
2025-11-15,BXCM1655,1,992.25,34293,Venice,
2025-11-15,BXCM1657,1,466.73,34293,Venice,
2025-11-16,BXCM1604,1,403.2,14807-9690,Arkport,
2025-11-16,BXCM1619,1,114.45,95762-4511,El Dorado Hills,
2025-11-16,BXCM1783,1,385.88,37405-3745,Chattanooga,
2025-11-16,BXCM4494,1,1275.23,34104-3617,Naples,B2B
2025-11-16,BXCM5147,2,212.63,02129,Boston,
2025-11-16,BXCM4006,1,1332.98,21050-2218,Forest Hill,
2025-11-16,BXCM1782,2,293.48,32176-4765,Ormond Beach,
2025-11-17,BXCM1633,2,310.8,14750-1177,Lakewood,
2025-11-17,BXCM3765,1,1044.23,01060-2821,Northampton,
2025-11-17,BXCM1782,1,293.48,29928,Hilton Head Island,B2B
2025-11-17,BXCM1656,1,253.05,33060,Pompano Beach,
2025-11-17,BXCM4536,1,697.73,08226-4551,Ocean City,B2B
2025-11-17,BXCM5152,4,201.08,60045-2841,Lake Forest,B2B
2025-11-17,BXCM4486,1,455.18,33401-6186,West Palm Beach,B2B
2025-11-17,BXCM5157,1,813.23,98029-3500,Issaquah,B2B
2025-11-17,BXCL1785,2,374.33,06468-1346,Monroe,B2B
2025-11-17,BXCM4244,1,536.03,02446-2772,Brookline,
2025-11-18,BXCM3686,1,963.38,76667-2105,Mexia,B2B
2025-11-18,BXCL1292,1,1090.43,85338-8149,Goodyear,
2025-11-18,BXCM5509,1,1893.15,10065-6260,New York,
2025-11-18,BXCM1822,1,258.83,33480-4080,Palm Beach,
2025-11-18,BXCM4489,1,835.0,34108-1760,Naples,
2025-11-18,BXCM5157,1,1159.73,31324-7381,Richmond Hill,
2025-11-18,BXCL1609,1,443.63,02482,Wellesley,B2B
2025-11-18,BXCM1652,1,1050.0,11545-2810,Glen Head,B2B
2025-11-18,BXCM1667,1,437.85,29707-0191,Indian Land,B2B
2025-11-18,BXCM3690,1,674.63,07064-1044,Port Reading,B2B
2025-11-18,BXCM1783,1,385.88,92662-1238,Newport Beach,B2B
2025-11-18,BXCM1782,1,293.48,92662-1238,Newport Beach,B2B
2025-11-18,BXCM5136,1,697.73,11225-5368,Brooklyn,B2B
2025-11-18,BXCM3765,1,1182.83,20155-1750,Gainesville,
2025-11-18,BXCM4256,2,998.03,29418-2045,North Charleston,
2025-11-19,BXCL1685,4,218.4,32827-7699,Orlando,
2025-11-19,BXCL1685,1,218.4,60201-3501,evanston,
2025-11-19,BXCL1685,1,218.4,60201-3501,evanston,
2025-11-19,BXCM1656,1,253.05,06831-2829,Greenwich,
2025-11-19,BXCM5639,2,374.33,34119,Naples,
2025-11-19,BXCM4494,1,1275.23,33064,Lighthouse Point,
2025-11-19,BXCM5419,2,593.78,33178-6559,Medley,
2025-11-19,BXCM1782,2,293.48,33461-5738,Lake Worth Beach,B2B
2025-11-19,BXCM1782,1,293.48,34108-0736,Naples,
2025-11-19,BXCM4836,1,403.2,46635-1775,South Bend,B2B
2025-11-19,BXCM5710,1,1159.73,22401-4601,Fredericksburg,
2025-11-20,BXCM1778,1,1067.33,21409-4235,Annapolis,
2025-11-20,BXCM1655,1,1039.76,34102-4638,Naples,B2B
2025-11-20,BXCM3765,1,887.6,29439,Folly Beach,
2025-11-20,BXCM5157,1,1083.95,35748-8804,Gurley,
2025-11-20,BXCM2380,1,303.45,92692-4744,Mission Viejo,
2025-11-20,BXCM2380,1,303.45,92692-4744,Mission Viejo,
2025-11-20,BXCM3765,1,887.6,33142-6953,Miami,B2B
2025-11-20,BXCM5157,1,1083.95,31792-6743,Thomasville,
2025-11-20,BXCM1784,1,377.09,76092-3836,Southlake,
2025-11-20,BXCM5640,3,328.0,97702-1251,Bend,
2025-11-21,BXCM1604,1,342.72,68007-2840,Bennington,
2025-11-21,BXCM1604,1,342.72,92626-5275,Costa Mesa,
2025-11-21,BXCL1150,1,254.36,90745-6228,Carson,
2025-11-21,BXCM4486,1,386.9,34134-3793,Bonita Springs,
2025-11-21,BXCM4777,2,642.16,33433,Boca Raton,
2025-11-21,BXCM3778,1,656.88,02152-1218,Winthrop,
2025-11-21,BXCM1653,1,1039.76,28211-4428,Charlotte,B2B
2025-11-21,BXCM4523,1,328.0,29405-6880,North Charleston,B2B
2025-11-21,BXCM1604,1,342.72,15301,Washington,
2025-11-21,BXCM1608,1,264.18,15301,Washington,
2025-11-21,BXCL1753,2,396.72,32502-6262,pensacola,B2B
2025-11-21,BXCM5430,1,1250.84,32459-6417,Santa Rosa Beach,B2B
2025-11-21,BXCM5023,1,1064.31,28405-0200,Wilmington,B2B
2025-11-21,BXCM5416,2,779.6,33609,Tampa,
2025-11-21,BXCL1563,2,543.98,28405-0200,Wilmington,B2B
2025-11-21,BXCM1606,1,352.54,01945-2209,Marblehead,
2025-11-22,BXCM3686,1,867.96,02818,East Greenwich,
2025-11-22,BXCM1604,1,342.72,29803,Aiken,
2025-11-22,BXCM4528,1,180.74,02339-1700,Hanover,
2025-11-22,BXCM5136,1,745.24,02466,Auburndale,
2025-11-22,BXCM4595,2,494.9,32256-9604,JACKSONVILLE,
2025-11-22,BXCL1641,1,867.96,75056-5647,Lewisville,
2025-11-22,BXCM1782,2,249.46,32413-2916,Panama City Beach,B2B
2025-11-22,BXCM1655,1,1039.76,06468,Monroe,
2025-11-22,BXCM5157,1,985.77,08022-1010,Columbus,
2025-11-22,BXCM4493,1,622.52,27278-7408,Hillsborough,
2025-11-22,BXCL1150,1,254.36,32163,The Villages,
2025-11-22,BXCM1783,1,328.0,01730-1258,Bedford,
2025-11-22,BXCM2379,2,303.45,07046-1103,Mountain Lakes,
2025-11-22,BXCM4607,1,539.07,14450,Fairport,
2025-11-22,BXCM1016,1,416.36,06831-3623,Greenwich,
2025-11-22,BXCL1265,2,691.25,04046-5262,Kennebunkport,
2025-11-23,BXCM3765,1,887.6,L0E 1E0,Cannington,
2025-11-23,BXCM4596,1,347.63,32967-8151,Vero Beach,
2025-11-23,BXCM3690,1,573.44,35223-1318,Mountain Brk,
2025-11-23,BXCM1606,1,352.54,30041-9539,Cumming,
2025-11-23,BXCM5139,2,495.34,34114-3222,Naples,
2025-11-23,BXCM1782,1,249.46,55391,Wayzata,
2025-11-23,BXCM5057,1,735.42,43558-1264,Swanton,
2025-11-23,BXCM5157,1,1083.95,48854,Mason,
