Date,sku_id,category,units sold,promotions,customers_visits,conversion_rate,unit_price,stock_in_hand,is_holiday,is_week_before_holiday
2024-08-01,807-021H/FROSTWHITE,Headboards,13,Off Promotion,296,0.0439,422.27,16.0,0,0
2024-08-02,807-021H/FROSTWHITE,Headboards,28,On Promotion,379,0.0739,422.27,31.0,0,0
2024-08-03,807-021H/FROSTWHITE,Headboards,18,Off Promotion,503,0.0358,422.27,21.0,0,0
2024-08-04,807-021H/FROSTWHITE,Headboards,16,Off Promotion,411,0.0389,422.27,19.0,0,0
2024-08-05,807-021H/FROSTWHITE,Headboards,26,On Promotion,347,0.0749,422.27,29.0,0,0
2024-08-06,807-021H/FROSTWHITE,Headboards,14,Off Promotion,309,0.0453,422.27,17.0,0,0
2024-08-07,807-021H/FROSTWHITE,Headboards,11,Off Promotion,261,0.0421,422.27,14.0,0,1
2024-08-08,807-021H/FROSTWHITE,Headboards,16,Off Promotion,136,0.1176,422.27,19.0,0,1
2024-08-09,807-021H/FROSTWHITE,Headboards,19,Off Promotion,453,0.0419,422.27,22.0,0,1
2024-08-10,807-021H/FROSTWHITE,Headboards,41,On Promotion,333,0.1231,422.27,44.0,0,1
2024-08-11,807-021H/FROSTWHITE,Headboards,57,On Promotion,592,0.0963,422.27,60.0,0,1
2024-08-12,807-021H/FROSTWHITE,Headboards,13,Off Promotion,267,0.0487,422.27,16.0,0,1
2024-08-13,807-021H/FROSTWHITE,Headboards,14,Off Promotion,385,0.0364,422.27,17.0,0,1
2024-08-14,807-021H/FROSTWHITE,Headboards,36,On Promotion,350,0.1029,422.27,39.0,1,0
2024-08-15,807-021H/FROSTWHITE,Headboards,24,On Promotion,307,0.0782,422.27,27.0,0,0
2024-08-16,807-021H/FROSTWHITE,Headboards,34,On Promotion,358,0.095,422.27,37.0,0,0
2024-08-17,807-021H/FROSTWHITE,Headboards,16,Off Promotion,224,0.0714,422.27,19.0,0,0
2024-08-18,807-021H/FROSTWHITE,Headboards,13,Off Promotion,312,0.0417,422.27,16.0,0,0
2024-08-19,807-021H/FROSTWHITE,Headboards,23,On Promotion,245,0.0939,422.27,26.0,0,0
2024-08-20,807-021H/FROSTWHITE,Headboards,13,Off Promotion,287,0.0453,422.27,16.0,0,0
2024-08-21,807-021H/FROSTWHITE,Headboards,26,On Promotion,327,0.0795,422.27,29.0,0,0
2024-08-22,807-021H/FROSTWHITE,Headboards,15,Off Promotion,275,0.0545,422.27,18.0,0,0
2024-08-23,807-021H/FROSTWHITE,Headboards,19,Off Promotion,415,0.0458,422.27,22.0,0,0
2024-08-24,807-021H/FROSTWHITE,Headboards,17,Off Promotion,440,0.0386,422.27,20.0,0,0
2024-08-25,807-021H/FROSTWHITE,Headboards,36,On Promotion,250,0.144,422.27,39.0,0,0
2024-08-26,807-021H/FROSTWHITE,Headboards,14,Off Promotion,316,0.0443,422.27,17.0,0,0
2024-08-27,807-021H/FROSTWHITE,Headboards,14,Off Promotion,246,0.0569,422.27,17.0,0,0
2024-08-28,807-021H/FROSTWHITE,Headboards,14,Off Promotion,267,0.0524,422.27,17.0,0,0
2024-08-29,807-021H/FROSTWHITE,Headboards,32,On Promotion,367,0.0872,422.27,35.0,0,0
2024-08-30,807-021H/FROSTWHITE,Headboards,17,Off Promotion,320,0.0531,422.27,20.0,0,0
2024-08-31,807-021H/FROSTWHITE,Headboards,33,On Promotion,347,0.0951,422.27,36.0,0,0
2024-09-01,807-021H/FROSTWHITE,Headboards,34,On Promotion,271,0.1255,422.27,37.0,0,0
2024-09-02,807-021H/FROSTWHITE,Headboards,29,On Promotion,226,0.1283,422.27,32.0,0,0
2024-09-03,807-021H/FROSTWHITE,Headboards,13,Off Promotion,335,0.0388,422.27,16.0,0,0
2024-09-04,807-021H/FROSTWHITE,Headboards,14,Off Promotion,296,0.0473,422.27,17.0,0,0
2024-09-05,807-021H/FROSTWHITE,Headboards,13,Off Promotion,313,0.0415,422.27,16.0,0,0
2024-09-06,807-021H/FROSTWHITE,Headboards,28,On Promotion,554,0.0505,422.27,31.0,0,0
2024-09-07,807-021H/FROSTWHITE,Headboards,15,Off Promotion,328,0.0457,422.27,18.0,0,0
2024-09-08,807-021H/FROSTWHITE,Headboards,33,On Promotion,329,0.1003,422.27,36.0,0,0
2024-09-09,807-021H/FROSTWHITE,Headboards,14,Off Promotion,334,0.0419,422.27,17.0,0,0
2024-09-10,807-021H/FROSTWHITE,Headboards,24,On Promotion,251,0.0956,422.27,27.0,0,0
2024-09-11,807-021H/FROSTWHITE,Headboards,17,Off Promotion,276,0.0616,422.27,20.0,0,1
2024-09-12,807-021H/FROSTWHITE,Headboards,29,On Promotion,301,0.0963,422.27,32.0,0,1
2024-09-13,807-021H/FROSTWHITE,Headboards,29,On Promotion,382,0.0759,422.27,32.0,0,1
2024-09-14,807-021H/FROSTWHITE,Headboards,21,Off Promotion,425,0.0494,422.27,24.0,0,1
2024-09-15,807-021H/FROSTWHITE,Headboards,13,Off Promotion,234,0.0556,422.27,16.0,0,1
2024-09-16,807-021H/FROSTWHITE,Headboards,14,Off Promotion,280,0.05,422.27,17.0,0,1
2024-09-17,807-021H/FROSTWHITE,Headboards,12,Off Promotion,296,0.0405,422.27,15.0,0,1
2024-09-18,807-021H/FROSTWHITE,Headboards,15,Off Promotion,296,0.0507,422.27,18.0,1,0
2024-09-19,807-021H/FROSTWHITE,Headboards,13,Off Promotion,337,0.0386,422.27,16.0,0,0
2024-09-20,807-021H/FROSTWHITE,Headboards,18,Off Promotion,507,0.0355,422.27,21.0,0,0
2024-09-21,807-021H/FROSTWHITE,Headboards,46,On Promotion,382,0.1204,422.27,49.0,0,0
2024-09-22,807-021H/FROSTWHITE,Headboards,30,Off Promotion,530,0.0566,422.27,33.0,0,0
2024-09-23,807-021H/FROSTWHITE,Headboards,36,On Promotion,350,0.1029,422.27,39.0,0,0
2024-09-24,807-021H/FROSTWHITE,Headboards,16,Off Promotion,239,0.0669,422.27,19.0,0,0
2024-09-25,807-021H/FROSTWHITE,Headboards,14,Off Promotion,257,0.0545,422.27,17.0,0,0
2024-09-26,807-021H/FROSTWHITE,Headboards,31,On Promotion,232,0.1336,422.27,34.0,0,0
2024-09-27,807-021H/FROSTWHITE,Headboards,16,Off Promotion,274,0.0584,422.27,19.0,0,0
2024-09-28,807-021H/FROSTWHITE,Headboards,17,Off Promotion,317,0.0536,422.27,20.0,0,0
2024-09-29,807-021H/FROSTWHITE,Headboards,16,Off Promotion,292,0.0548,422.27,19.0,0,0
2024-09-30,807-021H/FROSTWHITE,Headboards,36,On Promotion,277,0.13,422.27,39.0,0,0
2024-10-01,807-021H/FROSTWHITE,Headboards,14,Off Promotion,212,0.066,422.27,17.0,0,0
2024-10-02,807-021H/FROSTWHITE,Headboards,16,Off Promotion,301,0.0532,422.27,19.0,0,0
2024-10-03,807-021H/FROSTWHITE,Headboards,16,Off Promotion,340,0.0471,422.27,19.0,0,0
2024-10-04,807-021H/FROSTWHITE,Headboards,19,Off Promotion,347,0.0548,422.27,22.0,0,0
2024-10-05,807-021H/FROSTWHITE,Headboards,17,Off Promotion,515,0.033,422.27,20.0,0,0
2024-10-06,807-021H/FROSTWHITE,Headboards,15,Off Promotion,279,0.0538,422.27,18.0,0,0
2024-10-07,807-021H/FROSTWHITE,Headboards,14,Off Promotion,254,0.0551,422.27,17.0,0,0
2024-10-08,807-021H/FROSTWHITE,Headboards,11,Off Promotion,310,0.0355,422.27,14.0,0,0
2024-10-09,807-021H/FROSTWHITE,Headboards,30,On Promotion,302,0.0993,422.27,33.0,0,0
2024-10-10,807-021H/FROSTWHITE,Headboards,15,Off Promotion,342,0.0439,422.27,18.0,0,0
2024-10-11,807-021H/FROSTWHITE,Headboards,20,Off Promotion,306,0.0654,422.27,23.0,0,0
2024-10-12,807-021H/FROSTWHITE,Headboards,20,Off Promotion,402,0.0498,422.27,23.0,0,0
2024-10-13,807-021H/FROSTWHITE,Headboards,14,Off Promotion,277,0.0505,422.27,17.0,0,1
2024-10-14,807-021H/FROSTWHITE,Headboards,32,On Promotion,290,0.1103,422.27,35.0,0,1
2024-10-15,807-021H/FROSTWHITE,Headboards,14,Off Promotion,325,0.0431,422.27,17.0,0,1
2024-10-16,807-021H/FROSTWHITE,Headboards,12,Off Promotion,208,0.0577,422.27,15.0,0,1
2024-10-17,807-021H/FROSTWHITE,Headboards,13,Off Promotion,212,0.0613,422.27,16.0,0,1
2024-10-18,807-021H/FROSTWHITE,Headboards,14,Off Promotion,396,0.0354,422.27,17.0,0,1
2024-10-19,807-021H/FROSTWHITE,Headboards,18,Off Promotion,472,0.0381,422.27,21.0,0,1
2024-10-20,807-021H/FROSTWHITE,Headboards,29,On Promotion,334,0.0868,422.27,32.0,1,0
2024-10-21,807-021H/FROSTWHITE,Headboards,68,On Promotion,658,0.1033,422.27,71.0,0,0
2024-10-22,807-021H/FROSTWHITE,Headboards,14,Off Promotion,368,0.038,422.27,17.0,0,0
2024-10-23,807-021H/FROSTWHITE,Headboards,26,On Promotion,274,0.0949,422.27,29.0,0,0
2024-10-24,807-021H/FROSTWHITE,Headboards,25,On Promotion,281,0.089,422.27,28.0,0,0
2024-10-25,807-021H/FROSTWHITE,Headboards,22,Off Promotion,445,0.0494,422.27,25.0,0,0
2024-10-26,807-021H/FROSTWHITE,Headboards,14,Off Promotion,326,0.0429,422.27,17.0,0,1
2024-10-27,807-021H/FROSTWHITE,Headboards,13,Off Promotion,335,0.0388,422.27,16.0,0,1
2024-10-28,807-021H/FROSTWHITE,Headboards,13,Off Promotion,375,0.0347,422.27,16.0,0,1
2024-10-29,807-021H/FROSTWHITE,Headboards,23,On Promotion,227,0.1013,422.27,26.0,0,1
2024-10-30,807-021H/FROSTWHITE,Headboards,13,Off Promotion,275,0.0473,422.27,16.0,0,1
2024-10-31,807-021H/FROSTWHITE,Headboards,27,On Promotion,289,0.0934,422.27,30.0,0,1
2024-11-01,807-021H/FROSTWHITE,Headboards,33,On Promotion,371,0.0889,422.27,36.0,0,1
2024-11-02,807-021H/FROSTWHITE,Headboards,17,Off Promotion,359,0.0474,422.27,20.0,1,0
2024-11-03,807-021H/FROSTWHITE,Headboards,13,Off Promotion,256,0.0508,422.27,16.0,0,0
2024-11-04,807-021H/FROSTWHITE,Headboards,31,On Promotion,292,0.1062,422.27,34.0,0,0
2024-11-05,807-021H/FROSTWHITE,Headboards,14,Off Promotion,276,0.0507,422.27,17.0,0,0
2024-11-06,807-021H/FROSTWHITE,Headboards,96,On Promotion,982,0.0978,422.27,99.0,0,0
2024-11-07,807-021H/FROSTWHITE,Headboards,17,Off Promotion,313,0.0543,422.27,20.0,0,0
2024-11-08,807-021H/FROSTWHITE,Headboards,18,Off Promotion,427,0.0422,422.27,21.0,0,0
2024-11-09,807-021H/FROSTWHITE,Headboards,25,On Promotion,421,0.0594,422.27,28.0,0,0
2024-11-10,807-021H/FROSTWHITE,Headboards,15,Off Promotion,227,0.0661,422.27,18.0,0,0
2024-11-11,807-021H/FROSTWHITE,Headboards,13,Off Promotion,283,0.0459,422.27,16.0,0,0
2024-11-12,807-021H/FROSTWHITE,Headboards,13,Off Promotion,329,0.0395,422.27,16.0,0,0
2024-11-13,807-021H/FROSTWHITE,Headboards,27,On Promotion,341,0.0792,422.27,30.0,0,0
2024-11-14,807-021H/FROSTWHITE,Headboards,13,Off Promotion,255,0.051,422.27,16.0,0,0
2024-11-15,807-021H/FROSTWHITE,Headboards,19,Off Promotion,331,0.0574,422.27,22.0,0,0
2024-11-16,807-021H/FROSTWHITE,Headboards,17,Off Promotion,383,0.0444,422.27,20.0,0,0
2024-11-17,807-021H/FROSTWHITE,Headboards,36,On Promotion,280,0.1286,422.27,39.0,0,0
2024-11-18,807-021H/FROSTWHITE,Headboards,29,On Promotion,264,0.1098,422.27,32.0,0,0
2024-11-19,807-021H/FROSTWHITE,Headboards,13,Off Promotion,358,0.0363,422.27,16.0,0,0
2024-11-20,807-021H/FROSTWHITE,Headboards,13,Off Promotion,337,0.0386,422.27,16.0,0,0
2024-11-21,807-021H/FROSTWHITE,Headboards,19,On Promotion,306,0.0621,422.27,22.0,0,0
2024-11-22,807-021H/FROSTWHITE,Headboards,21,Off Promotion,304,0.0691,422.27,24.0,0,0
2024-11-23,807-021H/FROSTWHITE,Headboards,18,Off Promotion,465,0.0387,422.27,21.0,0,0
2024-11-24,807-021H/FROSTWHITE,Headboards,27,On Promotion,338,0.0799,422.27,30.0,0,0
2024-11-25,807-021H/FROSTWHITE,Headboards,14,Off Promotion,299,0.0468,422.27,17.0,0,0
2024-11-26,807-021H/FROSTWHITE,Headboards,25,On Promotion,422,0.0592,422.27,28.0,0,0
2024-11-27,807-021H/FROSTWHITE,Headboards,38,On Promotion,262,0.145,422.27,41.0,0,1
2024-11-28,807-021H/FROSTWHITE,Headboards,14,Off Promotion,354,0.0395,422.27,17.0,0,1
2024-11-29,807-021H/FROSTWHITE,Headboards,14,Off Promotion,282,0.0496,422.27,17.0,0,1
2024-11-30,807-021H/FROSTWHITE,Headboards,39,On Promotion,466,0.0837,422.27,42.0,0,1
2024-12-01,807-021H/FROSTWHITE,Headboards,13,Off Promotion,250,0.052,422.27,16.0,0,1
2024-12-02,807-021H/FROSTWHITE,Headboards,25,On Promotion,245,0.102,422.27,28.0,0,1
2024-12-03,807-021H/FROSTWHITE,Headboards,16,Off Promotion,335,0.0478,422.27,19.0,0,1
2024-12-04,807-021H/FROSTWHITE,Headboards,31,On Promotion,409,0.0758,422.27,34.0,1,1
2024-12-05,807-021H/FROSTWHITE,Headboards,14,Off Promotion,344,0.0407,422.27,17.0,0,1
2024-12-06,807-021H/FROSTWHITE,Headboards,19,Off Promotion,421,0.0451,422.27,22.0,0,1
2024-12-07,807-021H/FROSTWHITE,Headboards,20,Off Promotion,428,0.0467,422.27,23.0,0,1
2024-12-08,807-021H/FROSTWHITE,Headboards,28,On Promotion,288,0.0972,422.27,31.0,0,1
2024-12-09,807-021H/FROSTWHITE,Headboards,34,On Promotion,314,0.1083,422.27,37.0,0,1
2024-12-10,807-021H/FROSTWHITE,Headboards,16,Off Promotion,256,0.0625,422.27,19.0,0,1
2024-12-11,807-021H/FROSTWHITE,Headboards,63,On Promotion,692,0.091,422.27,66.0,1,0
2024-12-12,807-021H/FROSTWHITE,Headboards,33,On Promotion,217,0.1521,422.27,36.0,0,0
2024-12-13,807-021H/FROSTWHITE,Headboards,32,On Promotion,410,0.078,422.27,35.0,0,0
2024-12-14,807-021H/FROSTWHITE,Headboards,21,Off Promotion,446,0.0471,422.27,24.0,0,0
2024-12-15,807-021H/FROSTWHITE,Headboards,32,On Promotion,163,0.1963,422.27,35.0,0,0
2024-12-16,807-021H/FROSTWHITE,Headboards,13,Off Promotion,282,0.0461,422.27,16.0,0,0
2024-12-17,807-021H/FROSTWHITE,Headboards,12,Off Promotion,278,0.0432,422.27,15.0,0,0
2024-12-18,807-021H/FROSTWHITE,Headboards,22,On Promotion,208,0.1058,422.27,25.0,0,1
2024-12-19,807-021H/FROSTWHITE,Headboards,12,Off Promotion,286,0.042,422.27,15.0,0,1
2024-12-20,807-021H/FROSTWHITE,Headboards,36,On Promotion,448,0.0804,422.27,39.0,0,1
2024-12-21,807-021H/FROSTWHITE,Headboards,15,Off Promotion,386,0.0389,422.27,18.0,0,1
2024-12-22,807-021H/FROSTWHITE,Headboards,26,On Promotion,296,0.0878,422.27,29.0,0,1
2024-12-23,807-021H/FROSTWHITE,Headboards,15,Off Promotion,327,0.0459,422.27,18.0,0,1
2024-12-24,807-021H/FROSTWHITE,Headboards,15,Off Promotion,310,0.0484,422.27,18.0,0,1
2024-12-25,807-021H/FROSTWHITE,Headboards,14,Off Promotion,433,0.0323,422.27,17.0,1,0
2024-12-26,807-021H/FROSTWHITE,Headboards,14,Off Promotion,395,0.0354,422.27,17.0,0,0
2024-12-27,807-021H/FROSTWHITE,Headboards,16,Off Promotion,372,0.043,422.27,19.0,0,0
2024-12-28,807-021H/FROSTWHITE,Headboards,18,Off Promotion,433,0.0416,422.27,21.0,0,0
2024-12-29,807-021H/FROSTWHITE,Headboards,57,On Promotion,876,0.0651,422.27,60.0,0,0
2024-12-30,807-021H/FROSTWHITE,Headboards,15,Off Promotion,379,0.0396,422.27,18.0,0,0
2024-12-31,807-021H/FROSTWHITE,Headboards,29,On Promotion,342,0.0848,422.27,32.0,0,0
2025-01-01,807-021H/FROSTWHITE,Headboards,33,On Promotion,393,0.084,422.27,36.0,0,0
2025-01-02,807-021H/FROSTWHITE,Headboards,19,On Promotion,353,0.0538,422.27,22.0,0,0
2025-01-03,807-021H/FROSTWHITE,Headboards,18,Off Promotion,325,0.0554,422.27,21.0,0,0
2025-01-04,807-021H/FROSTWHITE,Headboards,17,Off Promotion,409,0.0416,422.27,20.0,0,0
2025-01-05,807-021H/FROSTWHITE,Headboards,35,On Promotion,370,0.0946,422.27,38.0,0,0
2025-01-06,807-021H/FROSTWHITE,Headboards,14,Off Promotion,258,0.0543,422.27,17.0,0,0
2025-01-07,807-021H/FROSTWHITE,Headboards,13,Off Promotion,291,0.0447,422.27,16.0,0,0
2025-01-08,807-021H/FROSTWHITE,Headboards,13,Off Promotion,413,0.0315,422.27,16.0,0,0
2025-01-09,807-021H/FROSTWHITE,Headboards,15,Off Promotion,249,0.0602,422.27,18.0,0,0
2025-01-10,807-021H/FROSTWHITE,Headboards,19,Off Promotion,293,0.0648,422.27,22.0,0,0
2025-01-11,807-021H/FROSTWHITE,Headboards,14,Off Promotion,382,0.0366,422.27,17.0,0,0
2025-01-12,807-021H/FROSTWHITE,Headboards,29,On Promotion,280,0.1036,422.27,32.0,0,0
2025-01-13,807-021H/FROSTWHITE,Headboards,14,Off Promotion,317,0.0442,422.27,17.0,0,0
2025-01-14,807-021H/FROSTWHITE,Headboards,11,Off Promotion,286,0.0385,422.27,14.0,0,0
2025-01-15,807-021H/FROSTWHITE,Headboards,14,Off Promotion,286,0.049,422.27,17.0,0,0
2025-01-16,807-021H/FROSTWHITE,Headboards,33,On Promotion,233,0.1416,422.27,36.0,0,0
2025-01-17,807-021H/FROSTWHITE,Headboards,20,Off Promotion,334,0.0599,422.27,23.0,0,0
2025-01-18,807-021H/FROSTWHITE,Headboards,16,Off Promotion,480,0.0333,422.27,19.0,0,0
2025-01-19,807-021H/FROSTWHITE,Headboards,14,Off Promotion,309,0.0453,422.27,17.0,0,0
2025-01-20,807-021H/FROSTWHITE,Headboards,24,On Promotion,370,0.0649,422.27,27.0,0,0
2025-01-21,807-021H/FROSTWHITE,Headboards,14,Off Promotion,324,0.0432,422.27,17.0,0,0
2025-01-22,807-021H/FROSTWHITE,Headboards,25,On Promotion,355,0.0704,422.27,28.0,0,1
2025-01-23,807-021H/FROSTWHITE,Headboards,13,Off Promotion,328,0.0396,422.27,16.0,0,1
2025-01-24,807-021H/FROSTWHITE,Headboards,17,Off Promotion,302,0.0563,422.27,20.0,0,1
2025-01-25,807-021H/FROSTWHITE,Headboards,15,Off Promotion,352,0.0426,422.27,18.0,0,1
2025-01-26,807-021H/FROSTWHITE,Headboards,57,On Promotion,812,0.0702,422.27,60.0,0,1
2025-01-27,807-021H/FROSTWHITE,Headboards,14,Off Promotion,328,0.0427,422.27,17.0,0,1
2025-01-28,807-021H/FROSTWHITE,Headboards,24,On Promotion,344,0.0698,422.27,27.0,0,1
2025-01-29,807-021H/FROSTWHITE,Headboards,14,Off Promotion,236,0.0593,422.27,17.0,1,0
2025-01-30,807-021H/FROSTWHITE,Headboards,15,Off Promotion,334,0.0449,422.27,18.0,0,0
2025-01-31,807-021H/FROSTWHITE,Headboards,19,Off Promotion,359,0.0529,422.27,22.0,0,0
2025-02-01,807-021H/FROSTWHITE,Headboards,16,Off Promotion,505,0.0317,422.27,19.0,0,0
2025-02-02,807-021H/FROSTWHITE,Headboards,25,On Promotion,305,0.082,422.27,28.0,0,0
2025-02-03,807-021H/FROSTWHITE,Headboards,27,On Promotion,297,0.0909,422.27,30.0,0,0
2025-02-04,807-021H/FROSTWHITE,Headboards,13,Off Promotion,315,0.0413,422.27,16.0,0,0
2025-02-05,807-021H/FROSTWHITE,Headboards,14,Off Promotion,276,0.0507,422.27,17.0,0,0
2025-02-06,807-021H/FROSTWHITE,Headboards,14,Off Promotion,300,0.0467,422.27,17.0,0,0
2025-02-07,807-021H/FROSTWHITE,Headboards,32,On Promotion,424,0.0755,422.27,35.0,0,0
2025-02-09,807-021H/FROSTWHITE,Headboards,33,On Promotion,524,0.063,422.27,36.0,0,0
2025-02-10,807-021H/FROSTWHITE,Headboards,26,On Promotion,229,0.1135,422.27,29.0,0,0
2025-02-11,807-021H/FROSTWHITE,Headboards,11,Off Promotion,282,0.039,422.27,14.0,0,0
2025-02-12,807-021H/FROSTWHITE,Headboards,15,Off Promotion,334,0.0449,422.27,18.0,0,0
2025-02-13,807-021H/FROSTWHITE,Headboards,16,Off Promotion,315,0.0508,422.27,19.0,0,0
2025-02-14,807-021H/FROSTWHITE,Headboards,16,Off Promotion,317,0.0505,422.27,19.0,0,0
2025-02-15,807-021H/FROSTWHITE,Headboards,15,Off Promotion,442,0.0339,422.27,18.0,0,0
2025-02-16,807-021H/FROSTWHITE,Headboards,18,Off Promotion,285,0.0632,422.27,21.0,0,0
2025-02-17,807-021H/FROSTWHITE,Headboards,25,On Promotion,310,0.0806,422.27,28.0,0,0
2025-02-18,807-021H/FROSTWHITE,Headboards,13,Off Promotion,256,0.0508,422.27,16.0,0,0
2025-02-19,807-021H/FROSTWHITE,Headboards,21,On Promotion,328,0.064,422.27,24.0,0,0
2025-02-20,807-021H/FROSTWHITE,Headboards,15,Off Promotion,254,0.0591,422.27,18.0,0,0
2025-02-21,807-021H/FROSTWHITE,Headboards,14,Off Promotion,351,0.0399,422.27,17.0,0,0
2025-02-22,807-021H/FROSTWHITE,Headboards,17,Off Promotion,371,0.0458,422.27,20.0,0,0
2025-02-23,807-021H/FROSTWHITE,Headboards,41,On Promotion,384,0.1068,422.27,44.0,0,0
2025-02-24,807-021H/FROSTWHITE,Headboards,41,On Promotion,387,0.1059,422.27,44.0,0,0
2025-02-25,807-021H/FROSTWHITE,Headboards,25,On Promotion,267,0.0936,422.27,28.0,0,0
2025-02-26,807-021H/FROSTWHITE,Headboards,16,Off Promotion,243,0.0658,422.27,19.0,0,0
2025-02-27,807-021H/FROSTWHITE,Headboards,14,Off Promotion,316,0.0443,422.27,17.0,0,0
2025-02-28,807-021H/FROSTWHITE,Headboards,15,Off Promotion,243,0.0617,422.27,18.0,0,0
2025-03-01,807-021H/FROSTWHITE,Headboards,19,Off Promotion,399,0.0476,422.27,22.0,0,0
2025-03-02,807-021H/FROSTWHITE,Headboards,20,Off Promotion,425,0.0471,422.27,23.0,0,0
2025-03-03,807-021H/FROSTWHITE,Headboards,15,Off Promotion,275,0.0545,422.27,18.0,0,0
2025-03-04,807-021H/FROSTWHITE,Headboards,13,Off Promotion,336,0.0387,422.27,16.0,0,0
2025-03-05,807-021H/FROSTWHITE,Headboards,23,On Promotion,347,0.0663,422.27,26.0,0,0
2025-03-06,807-021H/FROSTWHITE,Headboards,15,Off Promotion,267,0.0562,422.27,18.0,0,0
2025-03-07,807-021H/FROSTWHITE,Headboards,28,On Promotion,311,0.09,422.27,31.0,0,0
2025-03-08,807-021H/FROSTWHITE,Headboards,19,Off Promotion,335,0.0567,422.27,22.0,0,0
2025-03-09,807-021H/FROSTWHITE,Headboards,36,On Promotion,310,0.1161,422.27,39.0,0,0
2025-03-10,807-021H/FROSTWHITE,Headboards,13,Off Promotion,306,0.0425,422.27,16.0,0,0
2025-03-11,807-021H/FROSTWHITE,Headboards,14,Off Promotion,238,0.0588,422.27,17.0,0,0
2025-03-12,807-021H/FROSTWHITE,Headboards,16,Off Promotion,273,0.0586,422.27,19.0,0,0
2025-03-13,807-021H/FROSTWHITE,Headboards,12,Off Promotion,357,0.0336,422.27,15.0,0,0
2025-03-14,807-021H/FROSTWHITE,Headboards,14,Off Promotion,318,0.044,422.27,17.0,0,0
2025-03-15,807-021H/FROSTWHITE,Headboards,17,Off Promotion,434,0.0392,422.27,20.0,0,0
2025-03-16,807-021H/FROSTWHITE,Headboards,30,On Promotion,417,0.0719,422.27,33.0,0,0
2025-03-17,807-021H/FROSTWHITE,Headboards,21,On Promotion,278,0.0755,422.27,24.0,0,0
2025-03-18,807-021H/FROSTWHITE,Headboards,14,Off Promotion,200,0.07,422.27,17.0,0,0
2025-03-19,807-021H/FROSTWHITE,Headboards,15,Off Promotion,317,0.0473,422.27,18.0,0,0
2025-03-20,807-021H/FROSTWHITE,Headboards,13,Off Promotion,364,0.0357,422.27,16.0,0,0
2025-03-21,807-021H/FROSTWHITE,Headboards,29,On Promotion,290,0.1,422.27,32.0,0,0
2025-03-22,807-021H/FROSTWHITE,Headboards,19,Off Promotion,412,0.0461,422.27,22.0,0,0
2025-03-23,807-021H/FROSTWHITE,Headboards,18,Off Promotion,371,0.0485,422.27,21.0,0,0
2025-03-24,807-021H/FROSTWHITE,Headboards,16,Off Promotion,223,0.0717,422.27,19.0,0,0
2025-03-25,807-021H/FROSTWHITE,Headboards,16,Off Promotion,333,0.048,422.27,19.0,0,0
2025-03-26,807-021H/FROSTWHITE,Headboards,13,Off Promotion,330,0.0394,422.27,16.0,0,0
2025-03-27,807-021H/FROSTWHITE,Headboards,12,Off Promotion,236,0.0508,422.27,15.0,0,0
2025-03-28,807-021H/FROSTWHITE,Headboards,16,Off Promotion,310,0.0516,422.27,19.0,0,0
2025-03-29,807-021H/FROSTWHITE,Headboards,17,Off Promotion,488,0.0348,422.27,20.0,0,0
2025-03-30,807-021H/FROSTWHITE,Headboards,30,On Promotion,330,0.0909,422.27,33.0,0,0
2025-03-31,807-021H/FROSTWHITE,Headboards,15,Off Promotion,404,0.0371,422.27,18.0,0,0
2025-04-01,807-021H/FROSTWHITE,Headboards,15,Off Promotion,353,0.0425,422.27,18.0,0,0
2025-04-02,807-021H/FROSTWHITE,Headboards,35,On Promotion,300,0.1167,422.27,38.0,0,0
2025-04-03,807-021H/FROSTWHITE,Headboards,14,Off Promotion,222,0.0631,422.27,17.0,0,0
2025-04-04,807-021H/FROSTWHITE,Headboards,13,Off Promotion,314,0.0414,422.27,16.0,0,0
2025-04-05,807-021H/FROSTWHITE,Headboards,17,Off Promotion,334,0.0509,422.27,20.0,0,0
2025-04-06,807-021H/FROSTWHITE,Headboards,18,Off Promotion,361,0.0499,422.27,21.0,0,0
2025-04-07,807-021H/FROSTWHITE,Headboards,14,Off Promotion,376,0.0372,422.27,17.0,0,0
2025-04-08,807-021H/FROSTWHITE,Headboards,20,On Promotion,320,0.0625,422.27,23.0,0,0
2025-04-09,807-021H/FROSTWHITE,Headboards,13,Off Promotion,323,0.0402,422.27,16.0,0,0
2025-04-10,807-021H/FROSTWHITE,Headboards,13,Off Promotion,223,0.0583,422.27,16.0,0,0
2025-04-11,807-021H/FROSTWHITE,Headboards,31,On Promotion,254,0.122,422.27,34.0,0,0
2025-04-12,807-021H/FROSTWHITE,Headboards,37,On Promotion,483,0.0766,422.27,40.0,0,0
2025-04-13,807-021H/FROSTWHITE,Headboards,19,Off Promotion,313,0.0607,422.27,22.0,0,0
2025-04-14,807-021H/FROSTWHITE,Headboards,11,Off Promotion,322,0.0342,422.27,14.0,0,0
2025-04-15,807-021H/FROSTWHITE,Headboards,13,Off Promotion,320,0.0406,422.27,16.0,0,0
2025-04-16,807-021H/FROSTWHITE,Headboards,16,Off Promotion,274,0.0584,422.27,19.0,0,0
2025-04-17,807-021H/FROSTWHITE,Headboards,27,On Promotion,258,0.1047,422.27,30.0,0,0
2025-04-18,807-021H/FROSTWHITE,Headboards,14,Off Promotion,338,0.0414,422.27,17.0,0,0
