,Date,sku_id,category,units sold,promotions,customers_visits,conversion_rate,unit_price,stock_in_hand,is_holiday,is_week_before_holiday
8991,2023-08-20,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,341,0.0176,950.0,11.0,0,0
8992,2023-08-21,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,312,0.0192,950.0,11.0,0,0
8993,2023-08-22,628-014/INN/0863-93,Accent Chairs,12,On Promotion,233,0.0515,950.0,17.0,0,0
8994,2023-08-23,628-014/INN/0863-93,Accent Chairs,8,Off Promotion,304,0.0263,950.0,13.0,0,0
8995,2023-08-24,628-014/INN/0863-93,Accent Chairs,8,Off Promotion,321,0.0249,950.0,13.0,0,0
8996,2023-08-25,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,209,0.0287,950.0,11.0,0,0
8997,2023-08-26,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,375,0.016,950.0,11.0,0,0
8998,2023-08-27,628-014/INN/0863-93,Accent Chairs,14,On Promotion,338,0.0414,950.0,19.0,0,0
8999,2023-08-28,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,312,0.0192,950.0,11.0,0,1
9000,2023-08-29,628-014/INN/0863-93,Accent Chairs,11,On Promotion,332,0.0331,950.0,16.0,0,1
9001,2023-08-30,628-014/INN/0863-93,Accent Chairs,17,On Promotion,502,0.0339,950.0,22.0,0,1
9002,2023-08-31,628-014/INN/0863-93,Accent Chairs,16,On Promotion,321,0.0498,950.0,21.0,0,1
9003,2023-09-01,628-014/INN/0863-93,Accent Chairs,16,Off Promotion,943,0.017,950.0,21.0,0,1
9004,2023-09-02,628-014/INN/0863-93,Accent Chairs,7,Off Promotion,323,0.0217,950.0,12.0,0,1
9005,2023-09-03,628-014/INN/0863-93,Accent Chairs,7,Off Promotion,267,0.0262,950.0,12.0,0,1
9006,2023-09-04,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,361,0.0166,950.0,11.0,1,0
9007,2023-09-05,628-014/INN/0863-93,Accent Chairs,11,On Promotion,277,0.0397,950.0,16.0,0,0
9008,2023-09-06,628-014/INN/0863-93,Accent Chairs,7,Off Promotion,404,0.0173,950.0,12.0,0,0
9009,2023-09-07,628-014/INN/0863-93,Accent Chairs,7,Off Promotion,455,0.0154,950.0,12.0,0,0
9010,2023-09-08,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,336,0.0179,950.0,11.0,0,0
9011,2023-09-09,628-014/INN/0863-93,Accent Chairs,9,On Promotion,341,0.0264,950.0,14.0,0,0
9012,2023-09-10,628-014/INN/0863-93,Accent Chairs,7,Off Promotion,142,0.0493,950.0,12.0,0,0
9013,2023-09-11,628-014/INN/0863-93,Accent Chairs,13,On Promotion,229,0.0568,950.0,18.0,0,0
9014,2023-09-12,628-014/INN/0863-93,Accent Chairs,12,On Promotion,207,0.058,950.0,17.0,0,0
9015,2023-09-13,628-014/INN/0863-93,Accent Chairs,8,Off Promotion,422,0.019,950.0,13.0,0,0
9016,2023-09-14,628-014/INN/0863-93,Accent Chairs,8,Off Promotion,235,0.034,950.0,13.0,0,0
9017,2023-09-15,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,358,0.0168,950.0,11.0,0,0
9018,2023-09-16,628-014/INN/0863-93,Accent Chairs,11,On Promotion,300,0.0367,950.0,16.0,0,0
9019,2023-09-17,628-014/INN/0863-93,Accent Chairs,5,Off Promotion,276,0.0181,950.0,10.0,0,0
9020,2023-09-18,628-014/INN/0863-93,Accent Chairs,7,Off Promotion,191,0.0366,950.0,12.0,0,0
9021,2023-09-19,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,213,0.0282,950.0,11.0,0,0
9022,2023-09-20,628-014/INN/0863-93,Accent Chairs,8,Off Promotion,324,0.0247,950.0,13.0,0,0
9023,2023-09-21,628-014/INN/0863-93,Accent Chairs,7,Off Promotion,439,0.0159,950.0,12.0,0,0
9024,2023-09-22,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,347,0.0173,950.0,11.0,0,0
9025,2023-09-23,628-014/INN/0863-93,Accent Chairs,11,On Promotion,379,0.029,950.0,16.0,0,0
9026,2023-09-24,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,301,0.0199,950.0,11.0,0,0
9027,2023-09-25,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,381,0.0157,950.0,11.0,0,0
9028,2023-09-26,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,337,0.0178,950.0,11.0,0,0
9029,2023-09-27,628-014/INN/0863-93,Accent Chairs,8,Off Promotion,522,0.0153,950.0,13.0,0,0
9030,2023-09-28,628-014/INN/0863-93,Accent Chairs,7,Off Promotion,400,0.0175,950.0,12.0,0,0
9031,2023-09-29,628-014/INN/0863-93,Accent Chairs,7,Off Promotion,216,0.0324,950.0,12.0,0,0
9032,2023-09-30,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,321,0.0187,950.0,11.0,0,0
9033,2023-10-01,628-014/INN/0863-93,Accent Chairs,10,On Promotion,374,0.0267,950.0,15.0,0,0
9034,2023-10-02,628-014/INN/0863-93,Accent Chairs,5,Off Promotion,294,0.017,950.0,10.0,0,1
9035,2023-10-03,628-014/INN/0863-93,Accent Chairs,7,Off Promotion,387,0.0181,950.0,12.0,0,1
9036,2023-10-04,628-014/INN/0863-93,Accent Chairs,9,Off Promotion,370,0.0243,950.0,14.0,0,1
9037,2023-10-05,628-014/INN/0863-93,Accent Chairs,7,Off Promotion,359,0.0195,950.0,12.0,0,1
9038,2023-10-06,628-014/INN/0863-93,Accent Chairs,7,Off Promotion,388,0.018,950.0,12.0,0,1
9039,2023-10-07,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,303,0.0198,950.0,11.0,0,1
9040,2023-10-08,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,302,0.0199,950.0,11.0,0,1
9041,2023-10-09,628-014/INN/0863-93,Accent Chairs,14,On Promotion,205,0.0683,950.0,19.0,1,0
9042,2023-10-10,628-014/INN/0863-93,Accent Chairs,12,On Promotion,239,0.0502,950.0,17.0,0,0
9043,2023-10-11,628-014/INN/0863-93,Accent Chairs,8,Off Promotion,436,0.0183,950.0,13.0,0,0
9044,2023-10-12,628-014/INN/0863-93,Accent Chairs,8,Off Promotion,454,0.0176,950.0,13.0,0,0
9045,2023-10-13,628-014/INN/0863-93,Accent Chairs,28,On Promotion,830,0.0337,950.0,33.0,0,0
9046,2023-10-14,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,350,0.0171,950.0,11.0,0,0
9047,2023-10-15,628-014/INN/0863-93,Accent Chairs,7,Off Promotion,284,0.0246,950.0,12.0,0,0
9048,2023-10-16,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,401,0.015,950.0,11.0,0,0
9049,2023-10-17,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,287,0.0209,950.0,11.0,0,0
9050,2023-10-18,628-014/INN/0863-93,Accent Chairs,8,Off Promotion,309,0.0259,950.0,13.0,0,0
9051,2023-10-19,628-014/INN/0863-93,Accent Chairs,7,Off Promotion,228,0.0307,950.0,12.0,0,0
9052,2023-10-20,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,321,0.0187,950.0,11.0,0,0
9053,2023-10-21,628-014/INN/0863-93,Accent Chairs,5,Off Promotion,401,0.0125,950.0,10.0,0,0
9054,2023-10-22,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,300,0.02,950.0,11.0,0,0
9055,2023-10-23,628-014/INN/0863-93,Accent Chairs,5,Off Promotion,277,0.0181,950.0,10.0,0,0
9056,2023-10-24,628-014/INN/0863-93,Accent Chairs,7,Off Promotion,324,0.0216,950.0,12.0,0,0
9057,2023-10-25,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,316,0.019,950.0,11.0,0,0
9058,2023-10-26,628-014/INN/0863-93,Accent Chairs,8,Off Promotion,364,0.022,950.0,13.0,0,0
9059,2023-10-27,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,266,0.0226,950.0,11.0,0,0
9060,2023-10-28,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,310,0.0194,950.0,11.0,0,0
9061,2023-10-29,628-014/INN/0863-93,Accent Chairs,7,Off Promotion,302,0.0232,950.0,12.0,0,0
9062,2023-10-30,628-014/INN/0863-93,Accent Chairs,5,Off Promotion,257,0.0195,950.0,10.0,0,0
9063,2023-10-31,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,337,0.0178,950.0,11.0,0,0
9064,2023-11-01,628-014/INN/0863-93,Accent Chairs,7,Off Promotion,359,0.0195,950.0,12.0,0,0
9065,2023-11-02,628-014/INN/0863-93,Accent Chairs,13,On Promotion,329,0.0395,950.0,18.0,0,0
9066,2023-11-03,628-014/INN/0863-93,Accent Chairs,5,Off Promotion,267,0.0187,950.0,10.0,0,1
9067,2023-11-04,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,243,0.0247,950.0,11.0,0,1
9068,2023-11-05,628-014/INN/0863-93,Accent Chairs,12,On Promotion,328,0.0366,950.0,17.0,0,1
9069,2023-11-06,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,294,0.0204,950.0,11.0,0,1
9070,2023-11-07,628-014/INN/0863-93,Accent Chairs,5,Off Promotion,308,0.0162,950.0,10.0,0,1
9071,2023-11-08,628-014/INN/0863-93,Accent Chairs,8,Off Promotion,317,0.0252,950.0,13.0,0,1
9072,2023-11-09,628-014/INN/0863-93,Accent Chairs,7,Off Promotion,425,0.0165,950.0,12.0,0,1
9073,2023-11-10,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,201,0.0299,950.0,11.0,1,0
9074,2023-11-11,628-014/INN/0863-93,Accent Chairs,25,On Promotion,553,0.0452,950.0,30.0,0,0
9075,2023-11-12,628-014/INN/0863-93,Accent Chairs,14,On Promotion,295,0.0475,950.0,19.0,0,0
9076,2023-11-13,628-014/INN/0863-93,Accent Chairs,12,On Promotion,235,0.0511,950.0,17.0,0,0
9077,2023-11-14,628-014/INN/0863-93,Accent Chairs,14,On Promotion,304,0.0461,950.0,19.0,0,0
9078,2023-11-15,628-014/INN/0863-93,Accent Chairs,11,On Promotion,353,0.0312,950.0,16.0,0,0
9079,2023-11-16,628-014/INN/0863-93,Accent Chairs,8,Off Promotion,384,0.0208,950.0,13.0,0,1
9080,2023-11-17,628-014/INN/0863-93,Accent Chairs,10,On Promotion,380,0.0263,950.0,15.0,0,1
9081,2023-11-18,628-014/INN/0863-93,Accent Chairs,11,On Promotion,285,0.0386,950.0,16.0,0,1
9082,2023-11-19,628-014/INN/0863-93,Accent Chairs,9,On Promotion,407,0.0221,950.0,14.0,0,1
9083,2023-11-20,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,277,0.0217,950.0,11.0,0,1
9084,2023-11-21,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,351,0.0171,950.0,11.0,0,1
9085,2023-11-22,628-014/INN/0863-93,Accent Chairs,7,Off Promotion,440,0.0159,950.0,12.0,0,1
9086,2023-11-23,628-014/INN/0863-93,Accent Chairs,9,Off Promotion,405,0.0222,950.0,14.0,1,0
9087,2023-11-24,628-014/INN/0863-93,Accent Chairs,14,On Promotion,200,0.07,950.0,19.0,0,0
9088,2023-11-25,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,284,0.0211,950.0,11.0,0,0
9089,2023-11-26,628-014/INN/0863-93,Accent Chairs,7,Off Promotion,331,0.0211,950.0,12.0,0,0
9090,2023-11-27,628-014/INN/0863-93,Accent Chairs,42,On Promotion,931,0.0451,950.0,47.0,0,0
9091,2023-11-28,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,326,0.0184,950.0,11.0,0,0
9092,2023-11-29,628-014/INN/0863-93,Accent Chairs,20,On Promotion,399,0.0501,950.0,25.0,0,0
9093,2023-11-30,628-014/INN/0863-93,Accent Chairs,8,Off Promotion,439,0.0182,950.0,13.0,0,0
9094,2023-12-01,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,295,0.0203,950.0,11.0,0,0
9095,2023-12-02,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,391,0.0153,950.0,11.0,0,0
9096,2023-12-03,628-014/INN/0863-93,Accent Chairs,10,On Promotion,264,0.0379,950.0,15.0,0,0
9097,2023-12-04,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,424,0.0142,950.0,11.0,0,0
9098,2023-12-05,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,188,0.0319,950.0,11.0,0,0
9099,2023-12-06,628-014/INN/0863-93,Accent Chairs,12,On Promotion,265,0.0453,950.0,17.0,0,0
9100,2023-12-07,628-014/INN/0863-93,Accent Chairs,19,On Promotion,372,0.0511,950.0,24.0,0,0
9101,2023-12-08,628-014/INN/0863-93,Accent Chairs,5,Off Promotion,345,0.0145,950.0,10.0,0,0
9102,2023-12-09,628-014/INN/0863-93,Accent Chairs,5,Off Promotion,296,0.0169,950.0,10.0,0,0
9103,2023-12-10,628-014/INN/0863-93,Accent Chairs,5,Off Promotion,271,0.0185,950.0,10.0,0,0
9104,2023-12-11,628-014/INN/0863-93,Accent Chairs,7,Off Promotion,316,0.0222,950.0,12.0,0,0
9105,2023-12-12,628-014/INN/0863-93,Accent Chairs,9,On Promotion,277,0.0325,950.0,14.0,0,0
9106,2023-12-13,628-014/INN/0863-93,Accent Chairs,11,On Promotion,413,0.0266,950.0,16.0,0,0
9107,2023-12-14,628-014/INN/0863-93,Accent Chairs,8,Off Promotion,239,0.0335,950.0,13.0,0,0
9108,2023-12-15,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,307,0.0195,950.0,11.0,0,0
9109,2023-12-16,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,326,0.0184,950.0,11.0,0,0
9110,2023-12-17,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,322,0.0186,950.0,11.0,0,0
9111,2023-12-18,628-014/INN/0863-93,Accent Chairs,7,Off Promotion,329,0.0213,950.0,12.0,0,1
9112,2023-12-19,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,287,0.0209,950.0,11.0,0,1
9113,2023-12-20,628-014/INN/0863-93,Accent Chairs,7,Off Promotion,370,0.0189,950.0,12.0,0,1
9114,2023-12-21,628-014/INN/0863-93,Accent Chairs,7,Off Promotion,390,0.0179,950.0,12.0,0,1
9115,2023-12-22,628-014/INN/0863-93,Accent Chairs,5,Off Promotion,306,0.0163,950.0,10.0,0,1
9116,2023-12-23,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,187,0.0321,950.0,11.0,0,1
9117,2023-12-24,628-014/INN/0863-93,Accent Chairs,11,On Promotion,239,0.046,950.0,16.0,0,1
9118,2023-12-25,628-014/INN/0863-93,Accent Chairs,20,Off Promotion,944,0.0212,950.0,25.0,1,1
9119,2023-12-26,628-014/INN/0863-93,Accent Chairs,16,On Promotion,285,0.0561,950.0,21.0,0,1
9120,2023-12-27,628-014/INN/0863-93,Accent Chairs,7,Off Promotion,376,0.0186,950.0,12.0,0,1
9121,2023-12-28,628-014/INN/0863-93,Accent Chairs,10,On Promotion,542,0.0185,950.0,15.0,0,1
9122,2023-12-29,628-014/INN/0863-93,Accent Chairs,5,Off Promotion,386,0.013,950.0,10.0,0,1
9123,2023-12-30,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,318,0.0189,950.0,11.0,0,1
9124,2023-12-31,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,268,0.0224,950.0,11.0,0,1
9125,2024-01-01,628-014/INN/0863-93,Accent Chairs,43,On Promotion,808,0.0532,950.0,48.0,1,0
9126,2024-01-02,628-014/INN/0863-93,Accent Chairs,12,On Promotion,315,0.0381,950.0,17.0,0,0
9127,2024-01-03,628-014/INN/0863-93,Accent Chairs,8,Off Promotion,340,0.0235,950.0,13.0,0,0
9128,2024-01-04,628-014/INN/0863-93,Accent Chairs,9,Off Promotion,479,0.0188,950.0,14.0,0,0
9129,2024-01-05,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,299,0.0201,950.0,11.0,0,0
9130,2024-01-06,628-014/INN/0863-93,Accent Chairs,7,Off Promotion,371,0.0189,950.0,12.0,0,0
9131,2024-01-07,628-014/INN/0863-93,Accent Chairs,9,On Promotion,313,0.0288,950.0,14.0,0,0
9132,2024-01-08,628-014/INN/0863-93,Accent Chairs,10,On Promotion,359,0.0279,950.0,15.0,0,1
9133,2024-01-09,628-014/INN/0863-93,Accent Chairs,11,On Promotion,234,0.047,950.0,16.0,0,1
9134,2024-01-10,628-014/INN/0863-93,Accent Chairs,7,Off Promotion,346,0.0202,950.0,12.0,0,1
9135,2024-01-11,628-014/INN/0863-93,Accent Chairs,8,Off Promotion,360,0.0222,950.0,13.0,0,1
9136,2024-01-12,628-014/INN/0863-93,Accent Chairs,5,Off Promotion,257,0.0195,950.0,10.0,0,1
9137,2024-01-13,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,279,0.0215,950.0,11.0,0,1
9138,2024-01-14,628-014/INN/0863-93,Accent Chairs,7,Off Promotion,267,0.0262,950.0,12.0,0,1
9139,2024-01-15,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,343,0.0175,950.0,11.0,1,0
9140,2024-01-16,628-014/INN/0863-93,Accent Chairs,5,Off Promotion,284,0.0176,950.0,10.0,0,0
9141,2024-01-17,628-014/INN/0863-93,Accent Chairs,8,Off Promotion,341,0.0235,950.0,13.0,0,0
9142,2024-01-18,628-014/INN/0863-93,Accent Chairs,7,Off Promotion,404,0.0173,950.0,12.0,0,0
9143,2024-01-19,628-014/INN/0863-93,Accent Chairs,21,On Promotion,334,0.0629,950.0,26.0,0,0
9144,2024-01-20,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,194,0.0309,950.0,11.0,0,0
9145,2024-01-21,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,229,0.0262,950.0,11.0,0,0
9146,2024-01-22,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,235,0.0255,950.0,11.0,0,0
9147,2024-01-23,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,287,0.0209,950.0,11.0,0,0
9148,2024-01-24,628-014/INN/0863-93,Accent Chairs,15,On Promotion,289,0.0519,950.0,20.0,0,0
9149,2024-01-25,628-014/INN/0863-93,Accent Chairs,13,On Promotion,278,0.0468,950.0,18.0,0,0
9150,2024-01-26,628-014/INN/0863-93,Accent Chairs,5,Off Promotion,303,0.0165,950.0,10.0,0,0
9151,2024-01-27,628-014/INN/0863-93,Accent Chairs,14,On Promotion,315,0.0444,950.0,19.0,0,0
9152,2024-01-28,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,313,0.0192,950.0,11.0,0,0
9153,2024-01-29,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,279,0.0215,950.0,11.0,0,0
9154,2024-01-30,628-014/INN/0863-93,Accent Chairs,7,Off Promotion,277,0.0253,950.0,12.0,0,0
9155,2024-01-31,628-014/INN/0863-93,Accent Chairs,9,Off Promotion,368,0.0245,950.0,14.0,0,0
9156,2024-02-01,628-014/INN/0863-93,Accent Chairs,20,On Promotion,376,0.0532,950.0,25.0,0,0
9157,2024-02-02,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,209,0.0287,950.0,11.0,0,0
9158,2024-02-03,628-014/INN/0863-93,Accent Chairs,5,Off Promotion,275,0.0182,950.0,10.0,0,0
9159,2024-02-04,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,235,0.0255,950.0,11.0,0,0
9160,2024-02-05,628-014/INN/0863-93,Accent Chairs,7,Off Promotion,301,0.0233,950.0,12.0,0,0
9161,2024-02-06,628-014/INN/0863-93,Accent Chairs,12,On Promotion,338,0.0355,950.0,17.0,0,0
9162,2024-02-07,628-014/INN/0863-93,Accent Chairs,7,Off Promotion,343,0.0204,950.0,12.0,0,0
9163,2024-02-08,628-014/INN/0863-93,Accent Chairs,8,Off Promotion,498,0.0161,950.0,13.0,0,0
9164,2024-02-09,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,283,0.0212,950.0,11.0,0,0
9165,2024-02-10,628-014/INN/0863-93,Accent Chairs,7,Off Promotion,320,0.0219,950.0,12.0,0,0
9166,2024-02-11,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,278,0.0216,950.0,11.0,0,0
9167,2024-02-12,628-014/INN/0863-93,Accent Chairs,7,Off Promotion,302,0.0232,950.0,12.0,0,1
9168,2024-02-13,628-014/INN/0863-93,Accent Chairs,9,On Promotion,268,0.0336,950.0,14.0,0,1
9169,2024-02-14,628-014/INN/0863-93,Accent Chairs,9,Off Promotion,469,0.0192,950.0,14.0,0,1
9170,2024-02-15,628-014/INN/0863-93,Accent Chairs,7,Off Promotion,379,0.0185,950.0,12.0,0,1
9171,2024-02-16,628-014/INN/0863-93,Accent Chairs,28,On Promotion,894,0.0313,950.0,33.0,0,1
9172,2024-02-17,628-014/INN/0863-93,Accent Chairs,12,On Promotion,335,0.0358,950.0,17.0,0,1
9173,2024-02-18,628-014/INN/0863-93,Accent Chairs,10,On Promotion,363,0.0275,950.0,15.0,0,1
9174,2024-02-19,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,260,0.0231,950.0,11.0,1,0
9175,2024-02-20,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,353,0.017,950.0,11.0,0,0
9176,2024-02-21,628-014/INN/0863-93,Accent Chairs,7,Off Promotion,344,0.0203,950.0,12.0,0,0
9177,2024-02-22,628-014/INN/0863-93,Accent Chairs,8,Off Promotion,360,0.0222,950.0,13.0,0,0
9178,2024-02-23,628-014/INN/0863-93,Accent Chairs,7,Off Promotion,311,0.0225,950.0,12.0,0,0
9179,2024-02-24,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,331,0.0181,950.0,11.0,0,0
9180,2024-02-25,628-014/INN/0863-93,Accent Chairs,15,On Promotion,244,0.0615,950.0,20.0,0,0
9181,2024-02-26,628-014/INN/0863-93,Accent Chairs,7,Off Promotion,295,0.0237,950.0,12.0,0,0
9182,2024-02-27,628-014/INN/0863-93,Accent Chairs,5,Off Promotion,294,0.017,950.0,10.0,0,0
9183,2024-02-28,628-014/INN/0863-93,Accent Chairs,22,On Promotion,355,0.062,950.0,27.0,0,0
9184,2024-03-01,628-014/INN/0863-93,Accent Chairs,9,Off Promotion,387,0.0233,950.0,14.0,0,0
9185,2024-03-02,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,316,0.019,950.0,11.0,0,0
9186,2024-03-03,628-014/INN/0863-93,Accent Chairs,5,Off Promotion,326,0.0153,950.0,10.0,0,0
9187,2024-03-04,628-014/INN/0863-93,Accent Chairs,7,Off Promotion,305,0.023,950.0,12.0,0,0
9188,2024-03-05,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,327,0.0183,950.0,11.0,0,0
9189,2024-03-06,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,316,0.019,950.0,11.0,0,0
9190,2024-03-07,628-014/INN/0863-93,Accent Chairs,12,On Promotion,372,0.0323,950.0,17.0,0,0
9191,2024-03-08,628-014/INN/0863-93,Accent Chairs,8,Off Promotion,329,0.0243,950.0,13.0,0,0
9192,2024-03-09,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,309,0.0194,950.0,11.0,0,0
9193,2024-03-10,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,410,0.0146,950.0,11.0,0,0
9194,2024-03-11,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,315,0.019,950.0,11.0,0,0
9195,2024-03-12,628-014/INN/0863-93,Accent Chairs,5,Off Promotion,392,0.0128,950.0,10.0,0,0
9196,2024-03-13,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,293,0.0205,950.0,11.0,0,0
9197,2024-03-14,628-014/INN/0863-93,Accent Chairs,8,Off Promotion,408,0.0196,950.0,13.0,0,0
9198,2024-03-15,628-014/INN/0863-93,Accent Chairs,8,Off Promotion,373,0.0214,950.0,13.0,0,0
9199,2024-03-16,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,372,0.0161,950.0,11.0,0,0
9200,2024-03-17,628-014/INN/0863-93,Accent Chairs,15,On Promotion,290,0.0517,950.0,20.0,0,0
9201,2024-03-18,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,356,0.0169,950.0,11.0,0,0
9202,2024-03-19,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,285,0.0211,950.0,11.0,0,0
9203,2024-03-20,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,249,0.0241,950.0,11.0,0,0
9204,2024-03-21,628-014/INN/0863-93,Accent Chairs,7,Off Promotion,419,0.0167,950.0,12.0,0,0
9205,2024-03-22,628-014/INN/0863-93,Accent Chairs,9,Off Promotion,500,0.018,950.0,14.0,0,0
9206,2024-03-23,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,353,0.017,950.0,11.0,0,0
9207,2024-03-24,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,271,0.0221,950.0,11.0,0,0
9208,2024-03-25,628-014/INN/0863-93,Accent Chairs,5,Off Promotion,331,0.0151,950.0,10.0,0,0
9209,2024-03-26,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,302,0.0199,950.0,11.0,0,0
9210,2024-03-27,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,252,0.0238,950.0,11.0,0,0
9211,2024-03-28,628-014/INN/0863-93,Accent Chairs,21,On Promotion,307,0.0684,950.0,26.0,0,0
9212,2024-03-29,628-014/INN/0863-93,Accent Chairs,7,Off Promotion,387,0.0181,950.0,12.0,0,0
9213,2024-03-30,628-014/INN/0863-93,Accent Chairs,5,Off Promotion,299,0.0167,950.0,10.0,0,0
9214,2024-03-31,628-014/INN/0863-93,Accent Chairs,5,Off Promotion,306,0.0163,950.0,10.0,0,0
9215,2024-04-01,628-014/INN/0863-93,Accent Chairs,7,Off Promotion,278,0.0252,950.0,12.0,0,0
9216,2024-04-02,628-014/INN/0863-93,Accent Chairs,11,On Promotion,329,0.0334,950.0,16.0,0,0
9217,2024-04-03,628-014/INN/0863-93,Accent Chairs,5,Off Promotion,273,0.0183,950.0,10.0,0,0
9218,2024-04-04,628-014/INN/0863-93,Accent Chairs,7,Off Promotion,284,0.0246,950.0,12.0,0,0
9219,2024-04-05,628-014/INN/0863-93,Accent Chairs,20,On Promotion,439,0.0456,950.0,25.0,0,0
9220,2024-04-06,628-014/INN/0863-93,Accent Chairs,15,On Promotion,249,0.0602,950.0,20.0,0,0
9221,2024-04-07,628-014/INN/0863-93,Accent Chairs,7,Off Promotion,251,0.0279,950.0,12.0,0,0
9222,2024-04-08,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,265,0.0226,950.0,11.0,0,0
9223,2024-04-09,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,346,0.0173,950.0,11.0,0,0
9224,2024-04-10,628-014/INN/0863-93,Accent Chairs,8,On Promotion,350,0.0229,950.0,13.0,0,0
9225,2024-04-11,628-014/INN/0863-93,Accent Chairs,7,Off Promotion,356,0.0197,950.0,12.0,0,0
9226,2024-04-12,628-014/INN/0863-93,Accent Chairs,7,Off Promotion,417,0.0168,950.0,12.0,0,0
9227,2024-04-13,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,302,0.0199,950.0,11.0,0,0
9228,2024-04-14,628-014/INN/0863-93,Accent Chairs,6,Off Promotion,439,0.0137,950.0,11.0,0,0
9229,2024-04-15,628-014/INN/0863-93,Accent Chairs,7,Off Promotion,243,0.0288,950.0,12.0,0,0
9230,2024-04-16,628-014/INN/0863-93,Accent Chairs,13,On Promotion,261,0.0498,950.0,18.0,0,0
9231,2024-04-17,628-014/INN/0863-93,Accent Chairs,12,On Promotion,351,0.0342,950.0,17.0,0,0
