,Date,sku_id,category,units sold,promotions,unit_price,stock_in_hand,Customer Visits,Conversion Rate,is_holiday,is_week_before_holiday
12922,2024-05-28,807-020H/AGEDBARREL,Headboards,3,On Promotion,317.775,37.0,632,0.0047,0,0
12923,2024-05-29,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,34.0,338,0.003,0,0
12924,2024-05-30,807-020H/AGEDBARREL,Headboards,5,On Promotion,317.775,33.0,2357,0.0021,0,0
12925,2024-05-31,807-020H/AGEDBARREL,Headboards,0,On Promotion,317.775,28.0,720,0.0,0,0
12926,2024-06-01,807-020H/AGEDBARREL,Headboards,3,On Promotion,317.775,28.0,436,0.0069,0,0
12927,2024-06-02,807-020H/AGEDBARREL,Headboards,0,On Promotion,317.775,25.0,613,0.0,0,0
12928,2024-06-03,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,25.0,486,0.0041,0,0
12929,2024-06-04,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,23.0,805,0.0025,0,0
12930,2024-06-05,807-020H/AGEDBARREL,Headboards,0,On Promotion,317.775,21.0,916,0.0,0,0
12931,2024-06-06,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,21.0,382,0.0052,0,0
12932,2024-06-07,807-020H/AGEDBARREL,Headboards,0,On Promotion,317.775,19.0,568,0.0,0,0
12933,2024-06-08,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,19.0,665,0.003,0,0
12934,2024-06-09,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,17.0,216,0.0046,0,0
12935,2024-06-10,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,16.0,512,0.0039,0,0
12936,2024-06-11,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,14.0,653,0.0031,0,0
12937,2024-06-12,807-020H/AGEDBARREL,Headboards,3,On Promotion,317.775,12.0,1047,0.0029,0,1
12938,2024-06-13,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,9.0,314,0.0032,0,1
12939,2024-06-14,807-020H/AGEDBARREL,Headboards,0,On Promotion,317.775,8.0,725,0.0,0,1
12940,2024-06-15,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,8.0,963,0.0021,0,1
12941,2024-06-16,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,6.0,505,0.004,0,1
12942,2024-06-17,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,4.0,325,0.0031,0,1
12943,2024-06-18,807-020H/AGEDBARREL,Headboards,3,On Promotion,317.775,8.0,563,0.0053,0,1
12944,2024-06-19,807-020H/AGEDBARREL,Headboards,4,On Promotion,317.775,5.0,1013,0.0039,1,0
12945,2024-06-20,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,70.0,483,0.0041,0,0
12946,2024-06-21,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,68.0,611,0.0033,0,0
12947,2024-06-22,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,66.0,438,0.0046,0,0
12948,2024-06-23,807-020H/AGEDBARREL,Headboards,0,On Promotion,317.775,64.0,501,0.0,0,0
12949,2024-06-24,807-020H/AGEDBARREL,Headboards,4,On Promotion,317.775,64.0,985,0.0041,0,0
12950,2024-06-25,807-020H/AGEDBARREL,Headboards,5,On Promotion,317.775,60.0,1087,0.0046,0,0
12951,2024-06-26,807-020H/AGEDBARREL,Headboards,3,On Promotion,317.775,55.0,1139,0.0026,0,0
12952,2024-06-27,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,52.0,389,0.0051,0,1
12953,2024-06-28,807-020H/AGEDBARREL,Headboards,0,On Promotion,317.775,50.0,801,0.0,0,1
12954,2024-06-29,807-020H/AGEDBARREL,Headboards,6,On Promotion,317.775,50.0,927,0.0054,0,1
12955,2024-06-30,807-020H/AGEDBARREL,Headboards,0,On Promotion,317.775,44.0,659,0.0,0,1
12956,2024-07-01,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,44.0,246,0.0041,0,1
12957,2024-07-02,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,43.0,227,0.0044,0,1
12958,2024-07-03,807-020H/AGEDBARREL,Headboards,4,On Promotion,317.775,42.0,1281,0.0031,0,1
12959,2024-07-04,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,38.0,1104,0.0018,1,0
12960,2024-07-05,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,36.0,393,0.0051,0,0
12961,2024-07-06,807-020H/AGEDBARREL,Headboards,3,On Promotion,317.775,34.0,987,0.003,0,0
12962,2024-07-07,807-020H/AGEDBARREL,Headboards,3,On Promotion,317.775,31.0,484,0.0062,0,0
12963,2024-07-08,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,28.0,348,0.0029,0,0
12964,2024-07-09,807-020H/AGEDBARREL,Headboards,3,On Promotion,317.775,27.0,776,0.0039,0,0
12965,2024-07-10,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,24.0,231,0.0043,0,0
12966,2024-07-11,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,23.0,326,0.0031,0,0
12967,2024-07-12,807-020H/AGEDBARREL,Headboards,4,On Promotion,317.775,22.0,1353,0.003,0,0
12968,2024-07-13,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,18.0,795,0.0025,0,0
12969,2024-07-14,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,16.0,280,0.0036,0,0
12970,2024-07-15,807-020H/AGEDBARREL,Headboards,4,On Promotion,317.775,15.0,852,0.0047,0,0
12971,2024-07-16,807-020H/AGEDBARREL,Headboards,3,On Promotion,317.775,11.0,918,0.0033,0,0
12972,2024-07-17,807-020H/AGEDBARREL,Headboards,4,On Promotion,317.775,8.0,934,0.0043,0,0
12973,2024-07-18,807-020H/AGEDBARREL,Headboards,0,On Promotion,317.775,4.0,688,0.0,0,0
12974,2024-07-19,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,4.0,454,0.0044,0,0
12975,2024-07-20,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,60.0,387,0.0052,0,0
12976,2024-07-21,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,58.0,773,0.0026,0,0
12977,2024-07-22,807-020H/AGEDBARREL,Headboards,0,On Promotion,317.775,56.0,654,0.0,0,0
12978,2024-07-23,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,56.0,193,0.0052,0,0
12979,2024-07-24,807-020H/AGEDBARREL,Headboards,5,On Promotion,317.775,55.0,1677,0.003,0,0
12980,2024-07-25,807-020H/AGEDBARREL,Headboards,3,On Promotion,317.775,50.0,1022,0.0029,0,0
12981,2024-07-26,807-020H/AGEDBARREL,Headboards,4,On Promotion,317.775,47.0,1164,0.0034,0,0
12982,2024-07-27,807-020H/AGEDBARREL,Headboards,0,On Promotion,317.775,43.0,659,0.0,0,0
12983,2024-07-28,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,43.0,346,0.0029,0,0
12984,2024-07-29,807-020H/AGEDBARREL,Headboards,4,On Promotion,317.775,42.0,1931,0.0021,0,0
12985,2024-07-30,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,38.0,281,0.0036,0,0
12986,2024-07-31,807-020H/AGEDBARREL,Headboards,0,On Promotion,317.775,37.0,516,0.0,0,0
12987,2024-08-01,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,37.0,475,0.0042,0,0
12988,2024-08-02,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,35.0,241,0.0041,0,0
12989,2024-08-03,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,34.0,420,0.0048,0,0
12990,2024-08-04,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,32.0,223,0.0045,0,0
12991,2024-08-05,807-020H/AGEDBARREL,Headboards,4,On Promotion,317.775,31.0,951,0.0042,0,0
12992,2024-08-06,807-020H/AGEDBARREL,Headboards,4,On Promotion,317.775,27.0,1156,0.0035,0,0
12993,2024-08-07,807-020H/AGEDBARREL,Headboards,5,On Promotion,317.775,23.0,1333,0.0038,0,0
12994,2024-08-08,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,18.0,962,0.0021,0,0
12995,2024-08-09,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,16.0,378,0.0026,0,0
12996,2024-08-10,807-020H/AGEDBARREL,Headboards,0,On Promotion,317.775,15.0,730,0.0,0,0
12997,2024-08-11,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,15.0,521,0.0038,0,0
12998,2024-08-12,807-020H/AGEDBARREL,Headboards,3,On Promotion,317.775,13.0,626,0.0048,0,0
12999,2024-08-13,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,10.0,336,0.003,0,0
13000,2024-08-14,807-020H/AGEDBARREL,Headboards,3,On Promotion,317.775,9.0,889,0.0034,0,0
13001,2024-08-15,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,6.0,211,0.0047,0,0
13002,2024-08-16,807-020H/AGEDBARREL,Headboards,0,On Promotion,317.775,5.0,1008,0.0,0,0
13003,2024-08-17,807-020H/AGEDBARREL,Headboards,4,On Promotion,317.775,5.0,1120,0.0036,0,0
13004,2024-08-18,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,66.0,207,0.0048,0,0
13005,2024-08-19,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,65.0,252,0.004,0,0
13006,2024-08-20,807-020H/AGEDBARREL,Headboards,4,On Promotion,317.775,64.0,1108,0.0036,0,0
13007,2024-08-21,807-020H/AGEDBARREL,Headboards,4,On Promotion,317.775,60.0,839,0.0048,0,0
13008,2024-08-22,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,56.0,556,0.0036,0,0
13009,2024-08-23,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,54.0,206,0.0049,0,0
13010,2024-08-24,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,53.0,403,0.0025,0,0
13011,2024-08-25,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,52.0,614,0.0033,0,0
13012,2024-08-26,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,50.0,595,0.0034,0,1
13013,2024-08-27,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,48.0,408,0.0049,0,1
13014,2024-08-28,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,46.0,485,0.0041,0,1
13015,2024-08-29,807-020H/AGEDBARREL,Headboards,3,On Promotion,317.775,44.0,767,0.0039,0,1
13016,2024-08-30,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,41.0,538,0.0037,0,1
13017,2024-08-31,807-020H/AGEDBARREL,Headboards,0,On Promotion,317.775,39.0,747,0.0,0,1
13018,2024-09-01,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,39.0,672,0.003,0,1
13019,2024-09-02,807-020H/AGEDBARREL,Headboards,0,On Promotion,317.775,37.0,555,0.0,1,0
13020,2024-09-03,807-020H/AGEDBARREL,Headboards,0,On Promotion,317.775,37.0,501,0.0,0,0
13021,2024-09-04,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,37.0,302,0.0033,0,0
13022,2024-09-05,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,36.0,221,0.0045,0,0
13023,2024-09-06,807-020H/AGEDBARREL,Headboards,4,On Promotion,317.775,35.0,1428,0.0028,0,0
13024,2024-09-07,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,31.0,455,0.0022,0,0
13025,2024-09-08,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,30.0,578,0.0017,0,0
13026,2024-09-09,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,29.0,538,0.0037,0,0
13027,2024-09-10,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,27.0,270,0.0037,0,0
13028,2024-09-11,807-020H/AGEDBARREL,Headboards,0,On Promotion,317.775,26.0,724,0.0,0,0
13029,2024-09-12,807-020H/AGEDBARREL,Headboards,3,On Promotion,317.775,26.0,485,0.0062,0,0
13030,2024-09-13,807-020H/AGEDBARREL,Headboards,0,On Promotion,317.775,23.0,623,0.0,0,0
13031,2024-09-14,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,23.0,477,0.0021,0,0
13032,2024-09-15,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,22.0,517,0.0039,0,0
13033,2024-09-16,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,20.0,453,0.0044,0,0
13034,2024-09-17,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,18.0,547,0.0037,0,0
13035,2024-09-18,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,16.0,411,0.0049,0,0
13036,2024-09-19,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,14.0,934,0.0021,0,0
13037,2024-09-20,807-020H/AGEDBARREL,Headboards,3,On Promotion,317.775,12.0,1418,0.0021,0,0
13038,2024-09-21,807-020H/AGEDBARREL,Headboards,5,On Promotion,317.775,9.0,1634,0.0031,0,0
13039,2024-09-22,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,4.0,625,0.0032,0,0
13040,2024-09-23,807-020H/AGEDBARREL,Headboards,0,On Promotion,317.775,65.0,566,0.0,0,0
13041,2024-09-24,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,65.0,537,0.0037,0,0
13042,2024-09-25,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,63.0,214,0.0047,0,0
13043,2024-09-26,807-020H/AGEDBARREL,Headboards,3,On Promotion,317.775,62.0,1049,0.0029,0,0
13044,2024-09-27,807-020H/AGEDBARREL,Headboards,0,On Promotion,317.775,59.0,675,0.0,0,0
13045,2024-09-28,807-020H/AGEDBARREL,Headboards,3,On Promotion,317.775,59.0,649,0.0046,0,0
13046,2024-09-29,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,56.0,587,0.0034,0,0
13047,2024-09-30,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,54.0,283,0.0035,0,0
13048,2024-10-01,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,53.0,592,0.0034,0,0
13049,2024-10-02,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,51.0,239,0.0042,0,0
13050,2024-10-03,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,50.0,269,0.0037,0,0
13051,2024-10-04,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,49.0,466,0.0043,0,0
13052,2024-10-05,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,47.0,642,0.0016,0,0
13053,2024-10-06,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,46.0,262,0.0038,0,0
13054,2024-10-07,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,45.0,417,0.0024,0,1
13055,2024-10-08,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,44.0,280,0.0036,0,1
13056,2024-10-09,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,43.0,403,0.0025,0,1
13057,2024-10-10,807-020H/AGEDBARREL,Headboards,5,On Promotion,317.775,42.0,862,0.0058,0,1
13058,2024-10-11,807-020H/AGEDBARREL,Headboards,0,On Promotion,317.775,37.0,670,0.0,0,1
13059,2024-10-12,807-020H/AGEDBARREL,Headboards,3,On Promotion,317.775,37.0,1312,0.0023,0,1
13060,2024-10-13,807-020H/AGEDBARREL,Headboards,4,On Promotion,317.775,34.0,931,0.0043,0,1
13061,2024-10-14,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,30.0,466,0.0043,1,0
13062,2024-10-15,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,28.0,394,0.0051,0,0
13063,2024-10-16,807-020H/AGEDBARREL,Headboards,3,On Promotion,317.775,26.0,577,0.0052,0,0
13064,2024-10-17,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,23.0,501,0.004,0,0
13065,2024-10-18,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,21.0,596,0.0034,0,0
13066,2024-10-19,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,19.0,261,0.0038,0,0
13067,2024-10-20,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,18.0,271,0.0037,0,0
13068,2024-10-21,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,17.0,381,0.0052,0,0
13069,2024-10-22,807-020H/AGEDBARREL,Headboards,4,On Promotion,317.775,15.0,689,0.0058,0,0
13070,2024-10-23,807-020H/AGEDBARREL,Headboards,6,On Promotion,317.775,11.0,1476,0.0034,0,0
13071,2024-10-24,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,5.0,477,0.0042,0,0
13072,2024-10-25,807-020H/AGEDBARREL,Headboards,4,On Promotion,317.775,9.0,1041,0.0038,0,0
13073,2024-10-26,807-020H/AGEDBARREL,Headboards,3,On Promotion,317.775,5.0,698,0.0043,0,0
13074,2024-10-27,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,51.0,508,0.0039,0,0
13075,2024-10-28,807-020H/AGEDBARREL,Headboards,3,On Promotion,317.775,49.0,980,0.0031,0,0
13076,2024-10-29,807-020H/AGEDBARREL,Headboards,0,On Promotion,317.775,46.0,659,0.0,0,0
13077,2024-10-30,807-020H/AGEDBARREL,Headboards,5,On Promotion,317.775,46.0,1421,0.0035,0,0
13078,2024-10-31,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,41.0,621,0.0032,0,0
13079,2024-11-01,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,39.0,441,0.0045,0,0
13080,2024-11-02,807-020H/AGEDBARREL,Headboards,0,On Promotion,317.775,37.0,669,0.0,0,0
13081,2024-11-03,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,37.0,310,0.0065,0,0
13082,2024-11-04,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,35.0,584,0.0034,0,1
13083,2024-11-05,807-020H/AGEDBARREL,Headboards,3,On Promotion,317.775,33.0,1703,0.0018,0,1
13084,2024-11-06,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,30.0,607,0.0033,0,1
13085,2024-11-07,807-020H/AGEDBARREL,Headboards,5,On Promotion,317.775,28.0,1802,0.0028,0,1
13086,2024-11-08,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,23.0,685,0.0029,0,1
13087,2024-11-09,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,21.0,635,0.0031,0,1
13088,2024-11-10,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,19.0,447,0.0045,0,1
13089,2024-11-11,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,17.0,478,0.0042,1,0
13090,2024-11-12,807-020H/AGEDBARREL,Headboards,4,On Promotion,317.775,15.0,896,0.0045,0,0
13091,2024-11-13,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,11.0,519,0.0039,0,0
13092,2024-11-14,807-020H/AGEDBARREL,Headboards,3,On Promotion,317.775,9.0,1054,0.0028,0,0
13093,2024-11-15,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,6.0,215,0.0047,0,0
13094,2024-11-16,807-020H/AGEDBARREL,Headboards,3,On Promotion,317.775,5.0,764,0.0039,0,0
13095,2024-11-17,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,71.0,206,0.0049,0,0
13096,2024-11-18,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,70.0,630,0.0032,0,0
13097,2024-11-19,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,68.0,323,0.0031,0,0
13098,2024-11-20,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,67.0,471,0.0021,0,0
13099,2024-11-21,807-020H/AGEDBARREL,Headboards,0,On Promotion,317.775,66.0,629,0.0,0,1
13100,2024-11-22,807-020H/AGEDBARREL,Headboards,0,On Promotion,317.775,66.0,670,0.0,0,1
13101,2024-11-23,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,66.0,270,0.0037,0,1
13102,2024-11-24,807-020H/AGEDBARREL,Headboards,0,On Promotion,317.775,65.0,728,0.0,0,1
13103,2024-11-25,807-020H/AGEDBARREL,Headboards,4,On Promotion,317.775,65.0,707,0.0057,0,1
13104,2024-11-26,807-020H/AGEDBARREL,Headboards,4,On Promotion,317.775,61.0,1082,0.0037,0,1
13105,2024-11-27,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,57.0,551,0.0036,0,1
13106,2024-11-28,807-020H/AGEDBARREL,Headboards,6,On Promotion,317.775,55.0,1466,0.0041,1,0
13107,2024-11-29,807-020H/AGEDBARREL,Headboards,6,On Promotion,317.775,49.0,1301,0.0046,0,0
13108,2024-11-30,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,43.0,586,0.0017,0,0
13109,2024-12-01,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,42.0,1132,0.0018,0,0
13110,2024-12-02,807-020H/AGEDBARREL,Headboards,0,On Promotion,317.775,40.0,510,0.0,0,0
13111,2024-12-03,807-020H/AGEDBARREL,Headboards,4,On Promotion,317.775,40.0,1114,0.0036,0,0
13112,2024-12-04,807-020H/AGEDBARREL,Headboards,5,On Promotion,317.775,36.0,1410,0.0035,0,0
13113,2024-12-05,807-020H/AGEDBARREL,Headboards,4,On Promotion,317.775,31.0,1491,0.0027,0,0
13114,2024-12-06,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,27.0,313,0.0032,0,0
13115,2024-12-07,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,26.0,458,0.0022,0,0
13116,2024-12-08,807-020H/AGEDBARREL,Headboards,0,On Promotion,317.775,25.0,747,0.0,0,0
13117,2024-12-09,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,25.0,512,0.0039,0,0
13118,2024-12-10,807-020H/AGEDBARREL,Headboards,0,On Promotion,317.775,23.0,613,0.0,0,0
13119,2024-12-11,807-020H/AGEDBARREL,Headboards,3,On Promotion,317.775,23.0,620,0.0048,0,0
13120,2024-12-12,807-020H/AGEDBARREL,Headboards,0,On Promotion,317.775,20.0,605,0.0,0,0
13121,2024-12-13,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,20.0,534,0.0037,0,0
13122,2024-12-14,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,18.0,559,0.0036,0,0
13123,2024-12-15,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,16.0,393,0.0025,0,0
13124,2024-12-16,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,15.0,496,0.004,0,0
13125,2024-12-17,807-020H/AGEDBARREL,Headboards,2,On Promotion,317.775,13.0,482,0.0041,0,0
13126,2024-12-18,807-020H/AGEDBARREL,Headboards,3,On Promotion,317.775,11.0,893,0.0034,0,1
13127,2024-12-19,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,8.0,521,0.0019,0,1
13128,2024-12-20,807-020H/AGEDBARREL,Headboards,3,On Promotion,317.775,7.0,712,0.0042,0,1
13129,2024-12-21,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,4.0,157,0.0064,0,1
13130,2024-12-22,807-020H/AGEDBARREL,Headboards,0,On Promotion,317.775,3.0,571,0.0,0,1
13131,2024-12-23,807-020H/AGEDBARREL,Headboards,0,On Promotion,317.775,3.0,550,0.0,0,1
13132,2024-12-24,807-020H/AGEDBARREL,Headboards,3,On Promotion,317.775,8.0,1013,0.003,0,1
13133,2024-12-25,807-020H/AGEDBARREL,Headboards,4,On Promotion,317.775,5.0,894,0.0045,1,0
13134,2024-12-26,807-020H/AGEDBARREL,Headboards,3,On Promotion,317.775,67.0,709,0.0042,0,0
13135,2024-12-27,807-020H/AGEDBARREL,Headboards,4,On Promotion,317.775,64.0,1033,0.0039,0,0
13136,2024-12-28,807-020H/AGEDBARREL,Headboards,0,On Promotion,317.775,60.0,501,0.0,0,0
13137,2024-12-29,807-020H/AGEDBARREL,Headboards,5,On Promotion,317.775,60.0,1323,0.0038,0,0
13138,2024-12-30,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,55.0,319,0.0031,0,0
13139,2024-12-31,807-020H/AGEDBARREL,Headboards,1,On Promotion,317.775,54.0,395,0.0025,0,0
13140,2023-01-01,807-021H/FROSTWHITE,Headboards,0,On Promotion,422.27,40.0,663,0.0,0,1
13141,2023-01-02,807-021H/FROSTWHITE,Headboards,1,On Promotion,422.27,40.0,322,0.0031,1,0
13142,2023-01-03,807-021H/FROSTWHITE,Headboards,0,On Promotion,422.27,39.0,516,0.0,0,0
13143,2023-01-04,807-021H/FROSTWHITE,Headboards,2,On Promotion,422.27,39.0,544,0.0037,0,0
13144,2023-01-05,807-021H/FROSTWHITE,Headboards,1,On Promotion,422.27,37.0,193,0.0052,0,0
13145,2023-01-06,807-021H/FROSTWHITE,Headboards,1,On Promotion,422.27,36.0,291,0.0034,0,0
13146,2023-01-07,807-021H/FROSTWHITE,Headboards,0,On Promotion,422.27,35.0,707,0.0,0,0
13147,2023-01-08,807-021H/FROSTWHITE,Headboards,0,On Promotion,422.27,35.0,696,0.0,0,0
13148,2023-01-09,807-021H/FROSTWHITE,Headboards,0,On Promotion,422.27,35.0,664,0.0,0,1
13149,2023-01-10,807-021H/FROSTWHITE,Headboards,1,On Promotion,422.27,35.0,255,0.0039,0,1
13150,2023-01-11,807-021H/FROSTWHITE,Headboards,1,On Promotion,422.27,34.0,249,0.004,0,1
13151,2023-01-12,807-021H/FROSTWHITE,Headboards,1,On Promotion,422.27,33.0,509,0.002,0,1
13152,2023-01-13,807-021H/FROSTWHITE,Headboards,1,On Promotion,422.27,32.0,319,0.0031,0,1
13153,2023-01-14,807-021H/FROSTWHITE,Headboards,0,On Promotion,422.27,31.0,916,0.0,0,1
13154,2023-01-15,807-021H/FROSTWHITE,Headboards,0,On Promotion,422.27,31.0,669,0.0,0,1
13155,2023-01-16,807-021H/FROSTWHITE,Headboards,1,On Promotion,422.27,31.0,318,0.0031,1,0
13156,2023-01-17,807-021H/FROSTWHITE,Headboards,0,On Promotion,422.27,30.0,566,0.0,0,0
13157,2023-01-18,807-021H/FROSTWHITE,Headboards,0,On Promotion,422.27,30.0,688,0.0,0,0
13158,2023-01-19,807-021H/FROSTWHITE,Headboards,2,On Promotion,422.27,30.0,687,0.0029,0,0
13159,2023-01-20,807-021H/FROSTWHITE,Headboards,0,On Promotion,422.27,28.0,797,0.0,0,0
13160,2023-01-21,807-021H/FROSTWHITE,Headboards,0,On Promotion,422.27,28.0,510,0.0,0,0
13161,2023-01-22,807-021H/FROSTWHITE,Headboards,1,On Promotion,422.27,28.0,332,0.003,0,0
13162,2023-01-23,807-021H/FROSTWHITE,Headboards,2,On Promotion,422.27,27.0,718,0.0028,0,0
13163,2023-01-24,807-021H/FROSTWHITE,Headboards,1,On Promotion,422.27,25.0,206,0.0049,0,0
13164,2023-01-25,807-021H/FROSTWHITE,Headboards,1,On Promotion,422.27,24.0,307,0.0033,0,0
13165,2023-01-26,807-021H/FROSTWHITE,Headboards,5,On Promotion,422.27,23.0,1607,0.0031,0,0
13166,2023-01-27,807-021H/FROSTWHITE,Headboards,2,On Promotion,422.27,18.0,563,0.0036,0,0
13167,2023-01-28,807-021H/FROSTWHITE,Headboards,2,On Promotion,422.27,16.0,419,0.0048,0,0
13168,2023-01-29,807-021H/FROSTWHITE,Headboards,3,On Promotion,422.27,14.0,1020,0.0029,0,0
13169,2023-01-30,807-021H/FROSTWHITE,Headboards,3,On Promotion,422.27,11.0,907,0.0033,0,0
13170,2023-01-31,807-021H/FROSTWHITE,Headboards,1,On Promotion,422.27,8.0,279,0.0036,0,0
